Region,Comuna,Nacimientos,Fecha,Codigo region,Codigo comuna
Metropolitana de Santiago,Talagante,4,2020-01-17,13,13601.0
Metropolitana de Santiago,Talagante,8,2020-01-20,13,13601.0
Metropolitana de Santiago,Talagante,6,2020-01-21,13,13601.0
Metropolitana de Santiago,Talagante,6,2020-01-22,13,13601.0
Metropolitana de Santiago,Talagante,3,2020-01-23,13,13601.0
Metropolitana de Santiago,Talagante,6,2020-01-24,13,13601.0
Metropolitana de Santiago,Talagante,17,2020-01-27,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-01-28,13,13601.0
Metropolitana de Santiago,Talagante,1,2020-01-29,13,13601.0
Metropolitana de Santiago,Talagante,8,2020-01-30,13,13601.0
Metropolitana de Santiago,Talagante,1,2020-01-31,13,13601.0
Metropolitana de Santiago,Talagante,7,2020-02-03,13,13601.0
Metropolitana de Santiago,Talagante,6,2020-02-04,13,13601.0
Metropolitana de Santiago,Talagante,7,2020-02-05,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-02-06,13,13601.0
Metropolitana de Santiago,Talagante,4,2020-02-07,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-02-10,13,13601.0
Metropolitana de Santiago,Talagante,9,2020-02-11,13,13601.0
Metropolitana de Santiago,Talagante,4,2020-02-12,13,13601.0
Metropolitana de Santiago,Talagante,9,2020-02-13,13,13601.0
Metropolitana de Santiago,Talagante,10,2020-02-14,13,13601.0
Metropolitana de Santiago,Talagante,8,2020-02-17,13,13601.0
Metropolitana de Santiago,Talagante,3,2020-02-18,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-02-19,13,13601.0
Metropolitana de Santiago,Talagante,7,2020-02-20,13,13601.0
Metropolitana de Santiago,Talagante,8,2020-02-21,13,13601.0
Metropolitana de Santiago,Talagante,6,2020-02-24,13,13601.0
Metropolitana de Santiago,Talagante,3,2020-02-25,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-02-26,13,13601.0
Metropolitana de Santiago,Talagante,3,2020-02-27,13,13601.0
Metropolitana de Santiago,Talagante,3,2020-02-28,13,13601.0
Metropolitana de Santiago,Talagante,6,2020-03-02,13,13601.0
Metropolitana de Santiago,Talagante,7,2020-03-03,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-03-04,13,13601.0
Metropolitana de Santiago,Talagante,4,2020-03-05,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-03-06,13,13601.0
Metropolitana de Santiago,Talagante,10,2020-03-09,13,13601.0
Metropolitana de Santiago,Talagante,4,2020-03-10,13,13601.0
Metropolitana de Santiago,Talagante,2,2020-03-11,13,13601.0
Metropolitana de Santiago,Talagante,7,2020-03-12,13,13601.0
Metropolitana de Santiago,Talagante,17,2020-03-16,13,13601.0
Metropolitana de Santiago,Talagante,9,2020-03-17,13,13601.0
Metropolitana de Santiago,Talagante,3,2020-03-18,13,13601.0
Metropolitana de Santiago,Talagante,4,2020-03-19,13,13601.0
Metropolitana de Santiago,Talagante,7,2020-03-20,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-03-23,13,13601.0
Metropolitana de Santiago,Talagante,3,2020-03-24,13,13601.0
Metropolitana de Santiago,Talagante,4,2020-03-25,13,13601.0
Metropolitana de Santiago,Talagante,9,2020-03-26,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-03-27,13,13601.0
Metropolitana de Santiago,Talagante,12,2020-03-30,13,13601.0
Metropolitana de Santiago,Talagante,4,2020-03-31,13,13601.0
Metropolitana de Santiago,Talagante,3,2020-04-01,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-04-02,13,13601.0
Metropolitana de Santiago,Talagante,6,2020-04-03,13,13601.0
Metropolitana de Santiago,Talagante,3,2020-04-06,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-04-07,13,13601.0
Metropolitana de Santiago,Talagante,3,2020-04-08,13,13601.0
Metropolitana de Santiago,Talagante,6,2020-04-09,13,13601.0
Metropolitana de Santiago,Talagante,14,2020-04-13,13,13601.0
Metropolitana de Santiago,Talagante,7,2020-04-14,13,13601.0
Metropolitana de Santiago,Talagante,4,2020-04-15,13,13601.0
Metropolitana de Santiago,Talagante,6,2020-04-16,13,13601.0
Metropolitana de Santiago,Talagante,4,2020-04-17,13,13601.0
Metropolitana de Santiago,Talagante,8,2020-04-20,13,13601.0
Metropolitana de Santiago,Talagante,11,2020-04-21,13,13601.0
Metropolitana de Santiago,Talagante,6,2020-04-22,13,13601.0
Metropolitana de Santiago,Talagante,4,2020-04-23,13,13601.0
Metropolitana de Santiago,Talagante,7,2020-04-24,13,13601.0
Metropolitana de Santiago,Talagante,9,2020-04-27,13,13601.0
Metropolitana de Santiago,Talagante,7,2020-04-28,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-04-29,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-04-30,13,13601.0
Metropolitana de Santiago,Talagante,11,2020-05-04,13,13601.0
Metropolitana de Santiago,Talagante,9,2020-05-05,13,13601.0
Metropolitana de Santiago,Talagante,4,2020-05-06,13,13601.0
Metropolitana de Santiago,Talagante,2,2020-05-07,13,13601.0
Metropolitana de Santiago,Talagante,2,2020-05-08,13,13601.0
Metropolitana de Santiago,Talagante,9,2020-05-11,13,13601.0
Metropolitana de Santiago,Talagante,6,2020-05-12,13,13601.0
Metropolitana de Santiago,Talagante,3,2020-05-13,13,13601.0
Metropolitana de Santiago,Talagante,5,2020-05-14,13,13601.0
