Semana,Inicio_semana,Fin_semana,Cod_region_origen,Region_origen,Cod_region_destino,Region_destino,Origen,Destino,Operaciones,Pasajeros
19,2020-05-04,2020-05-10,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,12
19,2020-05-04,2020-05-10,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,2,180
19,2020-05-04,2020-05-10,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,3,658
19,2020-05-04,2020-05-10,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,28,2541
19,2020-05-04,2020-05-10,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,2,246
19,2020-05-04,2020-05-10,13,Metropolitana,2,Antofagasta,Santiago,Calama,27,3098
19,2020-05-04,2020-05-10,13,Metropolitana,8,Biobío,Santiago,Concepción,8,521
19,2020-05-04,2020-05-10,13,Metropolitana,3,Atacama,Santiago,El Salvador,1,39
19,2020-05-04,2020-05-10,13,Metropolitana,1,Tarapacá,Santiago,Iquique,12,1529
19,2020-05-04,2020-05-10,13,Metropolitana,4,Coquimbo,Santiago,La Serena,11,446
19,2020-05-04,2020-05-10,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,100
19,2020-05-04,2020-05-10,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,6,638
19,2020-05-04,2020-05-10,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,2,440
19,2020-05-04,2020-05-10,13,Metropolitana,9,Araucanía,Santiago,Temuco,2,87
19,2020-05-04,2020-05-10,9,Araucanía,13,Metropolitana,Temuco,Santiago,2,81
20,2020-05-11,2020-05-17,2,Antofagasta,2,Antofagasta,Antofagasta,Calama,1,134
20,2020-05-11,2020-05-17,2,Antofagasta,8,Biobío,Antofagasta,Concepción,3,203
20,2020-05-11,2020-05-17,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,21,1891
20,2020-05-11,2020-05-17,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,2,193
20,2020-05-11,2020-05-17,13,Metropolitana,2,Antofagasta,Santiago,Calama,24,2851
20,2020-05-11,2020-05-17,13,Metropolitana,8,Biobío,Santiago,Concepción,5,268
20,2020-05-11,2020-05-17,13,Metropolitana,1,Tarapacá,Santiago,Iquique,12,1724
20,2020-05-11,2020-05-17,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,1,33
20,2020-05-11,2020-05-17,13,Metropolitana,4,Coquimbo,Santiago,La Serena,12,649
20,2020-05-11,2020-05-17,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,93
20,2020-05-11,2020-05-17,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,7,557
20,2020-05-11,2020-05-17,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,3,572
20,2020-05-11,2020-05-17,13,Metropolitana,9,Araucanía,Santiago,Temuco,2,92
20,2020-05-11,2020-05-17,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,7,561
20,2020-05-11,2020-05-17,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,24,1737
20,2020-05-11,2020-05-17,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,3,251
20,2020-05-11,2020-05-17,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,2,147
20,2020-05-11,2020-05-17,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,16
20,2020-05-11,2020-05-17,11,Aysén,13,Metropolitana,Balmaceda,Santiago,1,59
20,2020-05-11,2020-05-17,2,Antofagasta,8,Biobío,Calama,Concepción,8,944
20,2020-05-11,2020-05-17,2,Antofagasta,4,Coquimbo,Calama,La Serena,8,895
20,2020-05-11,2020-05-17,2,Antofagasta,13,Metropolitana,Calama,Santiago,26,2890
20,2020-05-11,2020-05-17,8,Biobío,2,Antofagasta,Concepción,Antofagasta,3,290
20,2020-05-11,2020-05-17,8,Biobío,2,Antofagasta,Concepción,Calama,8,959
20,2020-05-11,2020-05-17,8,Biobío,1,Tarapacá,Concepción,Iquique,2,115
20,2020-05-11,2020-05-17,8,Biobío,13,Metropolitana,Concepción,Santiago,5,281
20,2020-05-11,2020-05-17,1,Tarapacá,2,Antofagasta,Iquique,Calama,1,32
20,2020-05-11,2020-05-17,1,Tarapacá,8,Biobío,Iquique,Concepción,2,115
20,2020-05-11,2020-05-17,1,Tarapacá,4,Coquimbo,Iquique,La Serena,4,191
20,2020-05-11,2020-05-17,1,Tarapacá,13,Metropolitana,Iquique,Santiago,15,1512
20,2020-05-11,2020-05-17,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,1,43
20,2020-05-11,2020-05-17,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,10,516
20,2020-05-11,2020-05-17,4,Coquimbo,2,Antofagasta,La Serena,Calama,8,668
20,2020-05-11,2020-05-17,4,Coquimbo,1,Tarapacá,La Serena,Iquique,2,138
20,2020-05-11,2020-05-17,4,Coquimbo,1,Tarapacá,La Serena,Pica,3,183
20,2020-05-11,2020-05-17,4,Coquimbo,13,Metropolitana,La Serena,Santiago,6,342
20,2020-05-11,2020-05-17,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,2,120
20,2020-05-11,2020-05-17,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,2,224
20,2020-05-11,2020-05-17,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,5,426
20,2020-05-11,2020-05-17,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,19
20,2020-05-11,2020-05-17,12,Magallanes,12,Magallanes,Punta Arenas,Porvenir,1,7
20,2020-05-11,2020-05-17,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,1,175
20,2020-05-11,2020-05-17,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,5,577
20,2020-05-11,2020-05-17,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,21,1891
20,2020-05-11,2020-05-17,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,2,193
20,2020-05-11,2020-05-17,13,Metropolitana,2,Antofagasta,Santiago,Calama,24,2851
20,2020-05-11,2020-05-17,13,Metropolitana,8,Biobío,Santiago,Concepción,5,268
21,2020-05-18,2020-05-24,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,20,2011
21,2020-05-18,2020-05-24,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,2,167
21,2020-05-18,2020-05-24,13,Metropolitana,11,Aysén,Santiago,Balmaceda,1,103
21,2020-05-18,2020-05-24,13,Metropolitana,2,Antofagasta,Santiago,Calama,25,2905
21,2020-05-18,2020-05-24,13,Metropolitana,8,Biobío,Santiago,Concepción,4,184
21,2020-05-18,2020-05-24,13,Metropolitana,1,Tarapacá,Santiago,Iquique,13,1272
21,2020-05-18,2020-05-24,13,Metropolitana,4,Coquimbo,Santiago,La Serena,13,644
21,2020-05-18,2020-05-24,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,75
21,2020-05-18,2020-05-24,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,3,185
21,2020-05-18,2020-05-24,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,2,383
21,2020-05-18,2020-05-24,13,Metropolitana,9,Araucanía,Santiago,Temuco,2,117
20,2020-05-11,2020-05-17,13,Metropolitana,1,Tarapacá,Santiago,Iquique,12,1724
20,2020-05-11,2020-05-17,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,1,33
20,2020-05-11,2020-05-17,13,Metropolitana,4,Coquimbo,Santiago,La Serena,12,649
20,2020-05-11,2020-05-17,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,93
20,2020-05-11,2020-05-17,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,6,540
20,2020-05-11,2020-05-17,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,4,589
20,2020-05-11,2020-05-17,13,Metropolitana,9,Araucanía,Santiago,Temuco,2,92
20,2020-05-11,2020-05-17,9,Araucanía,13,Metropolitana,Temuco,Santiago,2,89
21,2020-05-18,2020-05-24,2,Antofagasta,8,Biobío,Antofagasta,Concepción,5,478
21,2020-05-18,2020-05-24,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,7,361
21,2020-05-18,2020-05-24,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,25,1932
21,2020-05-18,2020-05-24,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,3,200
21,2020-05-18,2020-05-24,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,1,96
21,2020-05-18,2020-05-24,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,23
21,2020-05-18,2020-05-24,11,Aysén,13,Metropolitana,Balmaceda,Santiago,1,90
21,2020-05-18,2020-05-24,2,Antofagasta,8,Biobío,Calama,Concepción,7,797
21,2020-05-18,2020-05-24,2,Antofagasta,1,Tarapacá,Calama,Iquique,1,20
21,2020-05-18,2020-05-24,2,Antofagasta,4,Coquimbo,Calama,La Serena,10,978
21,2020-05-18,2020-05-24,2,Antofagasta,13,Metropolitana,Calama,Santiago,28,2865
21,2020-05-18,2020-05-24,8,Biobío,2,Antofagasta,Concepción,Antofagasta,4,502
21,2020-05-18,2020-05-24,8,Biobío,2,Antofagasta,Concepción,Calama,8,880
21,2020-05-18,2020-05-24,8,Biobío,1,Tarapacá,Concepción,Iquique,1,52
21,2020-05-18,2020-05-24,8,Biobío,13,Metropolitana,Concepción,Santiago,5,295
21,2020-05-18,2020-05-24,1,Tarapacá,2,Antofagasta,Iquique,Antofagasta,1,1
21,2020-05-18,2020-05-24,1,Tarapacá,8,Biobío,Iquique,Concepción,1,41
21,2020-05-18,2020-05-24,1,Tarapacá,4,Coquimbo,Iquique,La Serena,2,58
21,2020-05-18,2020-05-24,1,Tarapacá,13,Metropolitana,Iquique,Santiago,16,1417
21,2020-05-18,2020-05-24,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,10,483
21,2020-05-18,2020-05-24,4,Coquimbo,2,Antofagasta,La Serena,Calama,9,677
21,2020-05-18,2020-05-24,4,Coquimbo,1,Tarapacá,La Serena,Iquique,2,66
21,2020-05-18,2020-05-24,4,Coquimbo,1,Tarapacá,La Serena,Pica,3,135
21,2020-05-18,2020-05-24,4,Coquimbo,13,Metropolitana,La Serena,Santiago,6,85
21,2020-05-18,2020-05-24,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,1,94
21,2020-05-18,2020-05-24,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,2,143
21,2020-05-18,2020-05-24,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,5,269
21,2020-05-18,2020-05-24,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,2,28
21,2020-05-18,2020-05-24,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,2,80
21,2020-05-18,2020-05-24,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,2,340
21,2020-05-18,2020-05-24,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,23,2108
21,2020-05-18,2020-05-24,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,3,247
21,2020-05-18,2020-05-24,13,Metropolitana,11,Aysén,Santiago,Balmaceda,1,103
21,2020-05-18,2020-05-24,13,Metropolitana,2,Antofagasta,Santiago,Calama,27,2965
21,2020-05-18,2020-05-24,13,Metropolitana,8,Biobío,Santiago,Concepción,4,184
21,2020-05-18,2020-05-24,13,Metropolitana,3,Atacama,Santiago,El Salvador,1,26
21,2020-05-18,2020-05-24,13,Metropolitana,1,Tarapacá,Santiago,Iquique,14,1317
21,2020-05-18,2020-05-24,13,Metropolitana,4,Coquimbo,Santiago,La Serena,13,438
21,2020-05-18,2020-05-24,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,75
21,2020-05-18,2020-05-24,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,5,261
21,2020-05-18,2020-05-24,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,2,383
21,2020-05-18,2020-05-24,13,Metropolitana,9,Araucanía,Santiago,Temuco,2,41
21,2020-05-18,2020-05-24,9,Araucanía,13,Metropolitana,Temuco,Santiago,2,55
22,2020-05-25,2020-05-31,2,Antofagasta,2,Antofagasta,Antofagasta,Calama,1,88
22,2020-05-25,2020-05-31,2,Antofagasta,8,Biobío,Antofagasta,Concepción,3,194
22,2020-05-25,2020-05-31,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,7,476
22,2020-05-25,2020-05-31,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,22,1740
22,2020-05-25,2020-05-31,15,Arica y Parinacota,2,Antofagasta,Arica,Calama,1,57
22,2020-05-25,2020-05-31,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,2,167
22,2020-05-25,2020-05-31,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,1,68
22,2020-05-25,2020-05-31,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,6
22,2020-05-25,2020-05-31,11,Aysén,13,Metropolitana,Balmaceda,Santiago,1,106
22,2020-05-25,2020-05-31,2,Antofagasta,2,Antofagasta,Calama,Antofagasta,1,115
22,2020-05-25,2020-05-31,2,Antofagasta,8,Biobío,Calama,Concepción,8,906
22,2020-05-25,2020-05-31,2,Antofagasta,1,Tarapacá,Calama,Iquique,2,91
22,2020-05-25,2020-05-31,2,Antofagasta,4,Coquimbo,Calama,La Serena,8,790
22,2020-05-25,2020-05-31,2,Antofagasta,13,Metropolitana,Calama,Santiago,26,2956
22,2020-05-25,2020-05-31,8,Biobío,2,Antofagasta,Concepción,Antofagasta,3,265
22,2020-05-25,2020-05-31,8,Biobío,2,Antofagasta,Concepción,Calama,8,962
22,2020-05-25,2020-05-31,8,Biobío,1,Tarapacá,Concepción,Iquique,2,83
22,2020-05-25,2020-05-31,8,Biobío,13,Metropolitana,Concepción,Santiago,5,242
22,2020-05-25,2020-05-31,1,Tarapacá,2,Antofagasta,Iquique,Calama,1,7
22,2020-05-25,2020-05-31,1,Tarapacá,8,Biobío,Iquique,Concepción,2,101
22,2020-05-25,2020-05-31,1,Tarapacá,4,Coquimbo,Iquique,La Serena,3,134
22,2020-05-25,2020-05-31,1,Tarapacá,13,Metropolitana,Iquique,Santiago,14,1145
22,2020-05-25,2020-05-31,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,1,22
22,2020-05-25,2020-05-31,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,10,523
22,2020-05-25,2020-05-31,4,Coquimbo,2,Antofagasta,La Serena,Calama,8,548
22,2020-05-25,2020-05-31,4,Coquimbo,1,Tarapacá,La Serena,Iquique,2,102
22,2020-05-25,2020-05-31,4,Coquimbo,1,Tarapacá,La Serena,Pica,3,128
22,2020-05-25,2020-05-31,4,Coquimbo,13,Metropolitana,La Serena,Santiago,5,201
22,2020-05-25,2020-05-31,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,1,98
22,2020-05-25,2020-05-31,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,2,177
22,2020-05-25,2020-05-31,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,5,329
22,2020-05-25,2020-05-31,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,2,204
22,2020-05-25,2020-05-31,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,4,517
22,2020-05-25,2020-05-31,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,22,1838
22,2020-05-25,2020-05-31,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,3,254
22,2020-05-25,2020-05-31,13,Metropolitana,11,Aysén,Santiago,Balmaceda,1,124
22,2020-05-25,2020-05-31,13,Metropolitana,2,Antofagasta,Santiago,Calama,28,2770
22,2020-05-25,2020-05-31,13,Metropolitana,8,Biobío,Santiago,Concepción,6,213
22,2020-05-25,2020-05-31,13,Metropolitana,1,Tarapacá,Santiago,Iquique,11,1100
22,2020-05-25,2020-05-31,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,1,5
22,2020-05-25,2020-05-31,13,Metropolitana,4,Coquimbo,Santiago,La Serena,12,451
22,2020-05-25,2020-05-31,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,70
22,2020-05-25,2020-05-31,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,5,297
22,2020-05-25,2020-05-31,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,3,393
22,2020-05-25,2020-05-31,13,Metropolitana,9,Araucanía,Santiago,Temuco,2,85
22,2020-05-25,2020-05-31,9,Araucanía,13,Metropolitana,Temuco,Santiago,2,68
23,2020-06-01,2020-06-07,2,Antofagasta,15,Arica y Parinacota,Antofagasta,Arica,1,63
23,2020-06-01,2020-06-07,2,Antofagasta,2,Antofagasta,Antofagasta,Calama,7,269
23,2020-06-01,2020-06-07,2,Antofagasta,8,Biobío,Antofagasta,Concepción,5,603
23,2020-06-01,2020-06-07,2,Antofagasta,1,Tarapacá,Antofagasta,Iquique,1,46
23,2020-06-01,2020-06-07,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,6,554
23,2020-06-01,2020-06-07,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,27,2427
23,2020-06-01,2020-06-07,15,Arica y Parinacota,2,Antofagasta,Arica,Antofagasta,1,78
23,2020-06-01,2020-06-07,15,Arica y Parinacota,2,Antofagasta,Arica,Calama,1,67
23,2020-06-01,2020-06-07,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,1,65
23,2020-06-01,2020-06-07,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,3,169
23,2020-06-01,2020-06-07,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,23
23,2020-06-01,2020-06-07,11,Aysén,13,Metropolitana,Balmaceda,Santiago,2,102
23,2020-06-01,2020-06-07,2,Antofagasta,2,Antofagasta,Calama,Antofagasta,7,304
23,2020-06-01,2020-06-07,2,Antofagasta,15,Arica y Parinacota,Calama,Arica,1,120
23,2020-06-01,2020-06-07,2,Antofagasta,8,Biobío,Calama,Concepción,5,622
23,2020-06-01,2020-06-07,2,Antofagasta,4,Coquimbo,Calama,La Serena,9,987
23,2020-06-01,2020-06-07,2,Antofagasta,13,Metropolitana,Calama,Santiago,31,3456
23,2020-06-01,2020-06-07,8,Biobío,2,Antofagasta,Concepción,Antofagasta,5,655
23,2020-06-01,2020-06-07,8,Biobío,2,Antofagasta,Concepción,Calama,5,617
23,2020-06-01,2020-06-07,8,Biobío,13,Metropolitana,Concepción,Santiago,10,640
23,2020-06-01,2020-06-07,1,Tarapacá,2,Antofagasta,Iquique,Antofagasta,1,20
23,2020-06-01,2020-06-07,1,Tarapacá,4,Coquimbo,Iquique,La Serena,2,134
23,2020-06-01,2020-06-07,1,Tarapacá,13,Metropolitana,Iquique,Santiago,17,1457
23,2020-06-01,2020-06-07,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,7,544
23,2020-06-01,2020-06-07,4,Coquimbo,2,Antofagasta,La Serena,Calama,9,668
23,2020-06-01,2020-06-07,4,Coquimbo,1,Tarapacá,La Serena,Iquique,2,155
23,2020-06-01,2020-06-07,4,Coquimbo,13,Metropolitana,La Serena,Santiago,8,430
23,2020-06-01,2020-06-07,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,1,71
23,2020-06-01,2020-06-07,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,2,62
23,2020-06-01,2020-06-07,10,Los Lagos,9,Araucanía,Puerto Montt,Temuco,2,80
23,2020-06-01,2020-06-07,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,29
23,2020-06-01,2020-06-07,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,4,577
23,2020-06-01,2020-06-07,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,27,2570
23,2020-06-01,2020-06-07,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,2,226
23,2020-06-01,2020-06-07,13,Metropolitana,11,Aysén,Santiago,Balmaceda,2,123
23,2020-06-01,2020-06-07,13,Metropolitana,2,Antofagasta,Santiago,Calama,31,3580
23,2020-06-01,2020-06-07,13,Metropolitana,8,Biobío,Santiago,Concepción,11,610
23,2020-06-01,2020-06-07,13,Metropolitana,1,Tarapacá,Santiago,Iquique,13,1477
23,2020-06-01,2020-06-07,13,Metropolitana,4,Coquimbo,Santiago,La Serena,14,715
23,2020-06-01,2020-06-07,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,6,370
23,2020-06-01,2020-06-07,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,2,315
23,2020-06-01,2020-06-07,13,Metropolitana,9,Araucanía,Santiago,Temuco,2,208
23,2020-06-01,2020-06-07,9,Araucanía,10,Los Lagos,Temuco,Puerto Montt,2,86
23,2020-06-01,2020-06-07,9,Araucanía,13,Metropolitana,Temuco,Santiago,2,174
