Año,Mes,Semana,Inicio_semana,Fin_semana,Cod_region_origen,Region_origen,Cod_region_destino,Region_destino,Origen,Destino,Operaciones,Pasajeros
2020,6,23,01-06-2020,07-06-2020,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,6,370
2020,6,23,01-06-2020,07-06-2020,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,2,315
2020,6,23,01-06-2020,07-06-2020,13,Metropolitana,9,Araucanía,Santiago,Temuco,2,208
2020,6,23,01-06-2020,07-06-2020,9,Araucanía,10,Los Lagos,Temuco,Puerto Montt,2,86
2020,6,23,01-06-2020,07-06-2020,9,Araucanía,13,Metropolitana,Temuco,Santiago,2,174
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
0,0,0,00-01-1900,00-01-1900,,,,,0,0,0,0
