date;comuna;region;IM_interno;IM_externo;IM
20200305;Paine;R13;4.037244469;3.072295342;7.109539811
20200306;Paine;R13;3.98455148;3.204517875;7.189069355
20200307;Paine;R13;3.708438346;2.843321199;6.551759544
20200308;Paine;R13;3.423970877;2.43227854;5.856249417
20200309;Paine;R13;3.702044245;2.777840007;6.479884253
20200310;Paine;R13;3.546205545;2.683235322;6.229440866
20200311;Paine;R13;3.428964809;2.442873145;5.871837954
20200312;Paine;R13;3.876925231;2.773219453;6.650144684
20200313;Paine;R13;3.607066181;2.975310371;6.582376552
20200314;Paine;R13;3.435685616;2.673854196;6.109539811
20200315;Paine;R13;3.207038178;2.319098292;5.52613647
20200316;Paine;R13;3.072201998;2.494399328;5.566601325
20200317;Paine;R13;2.865630542;2.41580323;5.281433772
20200318;Paine;R13;3.067208065;2.230887707;5.298095771
20200319;Paine;R13;2.874778307;2.045738822;4.920517129
20200320;Paine;R13;3.057873612;2.090824232;5.148697844
20200321;Paine;R13;3.09077756;1.606086064;4.696863624
20200322;Paine;R13;2.805423317;1.28386073;4.089284047
20200323;Paine;R13;3.260851302;1.949313918;5.21016522
20200324;Paine;R13;3.189349389;2.001960235;5.191309624
20200325;Paine;R13;3.2988892;2.058807057;5.357696257
20200326;Paine;R13;2.748623168;2.096284888;4.844908056
20200327;Paine;R13;2.891860357;1.953934472;4.845794829
20200328;Paine;R13;2.703677775;1.519882386;4.223560161
20200329;Paine;R13;2.595398114;1.237888547;3.833286661
20200330;Paine;R13;2.871931298;1.859796509;4.731727807
20200331;Paine;R13;3.017315411;1.869224307;4.886539718
20200401;Paine;R13;3.151591524;1.924717633;5.076309157
20200402;Paine;R13;3.047045645;1.853915803;4.900961449
20200403;Paine;R13;3.283907402;1.93269859;5.216605993
20200404;Paine;R13;3.334733501;1.868104173;5.202837674
20200405;Paine;R13;3.301782881;1.69719033;4.99897321
20200406;Paine;R13;3.567394754;1.945020069;5.512414823
20200407;Paine;R13;3.304023149;1.918976944;5.223000093
20200408;Paine;R13;3.144777373;1.876178475;5.020955848
20200409;Paine;R13;3.300429385;1.941379632;5.241809017
20200410;Paine;R13;2.76883226;1.217912816;3.986745076
20200411;Paine;R13;2.906655465;1.274619621;4.181275086
20200412;Paine;R13;2.887706525;1.218099505;4.10580603
20200413;Paine;R13;3.242135723;1.995192756;5.237328479
20200414;Paine;R13;3.244982731;1.942173061;5.187155792
20200415;Paine;R13;3.144684029;1.961355363;5.106039391
20200416;Paine;R13;3.050499393;1.874311584;4.924810977
20200417;Paine;R13;3.539578083;2.060813964;5.600392047
20200418;Paine;R13;3.484178101;1.66755344;5.151731541
20200419;Paine;R13;3.286054327;1.457248203;4.74330253
20200420;Paine;R13;3.488425278;1.969663026;5.458088304
20200421;Paine;R13;3.345748156;1.935592271;5.281340428
20200422;Paine;R13;3.308410343;1.989358723;5.297769066
20200423;Paine;R13;3.290674881;1.998226454;5.288901335
20200424;Paine;R13;3.392980491;2.0802763;5.473256791
20200425;Paine;R13;3.338980678;1.700037338;5.039018015
20200426;Paine;R13;3.011154672;1.440772893;4.451927565
20200427;Paine;R13;3.341687669;2.073508821;5.41519649
20200428;Paine;R13;3.346261551;2.09675161;5.443013162
20200430;Paine;R13;3.717212732;2.399187903;6.116400635
20200501;Paine;R13;3.192383086;1.585736955;4.778120041
20200502;Paine;R13;3.771959302;1.919116961;5.691076262
20200503;Paine;R13;3.189722767;1.608793055;4.798515822
20200504;Paine;R13;3.666479978;2.287827873;5.95430785
20200505;Paine;R13;3.794828713;2.256604126;6.051432839
20200506;Paine;R13;4.401474844;2.332913283;6.734388127
20200507;Paine;R13;2.948660506;1.720106413;4.668766919
20200508;Paine;R13;4.22869411;2.460935312;6.689629422
20200509;Paine;R13;2.743582563;3.550172687;6.293755251
20200510;Paine;R13;3.80939046;1.645057407;5.454447867
20200511;Paine;R13;3.897974424;2.118500887;6.01647531
20200512;Paine;R13;4.55021936;1.983664706;6.533884066
20200513;Paine;R13;4.710725287;2.098525156;6.809250443
20200514;Paine;R13;4.532390554;2.28633436;6.818724914
20200515;Paine;R13;4.353822459;2.351395501;6.705217959
20200516;Paine;R13;3.825352376;1.360496593;5.185848969
20200517;Paine;R13;3.45491459;1.14533744;4.60025203
;;;;;
20200228;Palena;R10;0;0.227882038;0.227882038
20200229;Palena;R10;0;0.193029491;0.193029491
20200301;Palena;R10;0;0.166219839;0.166219839
20200302;Palena;R10;0;0.160857909;0.160857909
20200303;Palena;R10;0;0.152815013;0.152815013
20200304;Palena;R10;0;0.233243968;0.233243968
20200305;Palena;R10;0;0.160857909;0.160857909
20200306;Palena;R10;0;0.123324397;0.123324397
20200307;Palena;R10;0;0.166219839;0.166219839
20200308;Palena;R10;0;0.136729223;0.136729223
20200309;Palena;R10;0;0.150134048;0.150134048
20200310;Palena;R10;0;0.142091153;0.142091153
20200311;Palena;R10;0;0.195710456;0.195710456
20200312;Palena;R10;0;0.225201072;0.225201072
20200313;Palena;R10;0;0.155495979;0.155495979
20200314;Palena;R10;0;0.171581769;0.171581769
20200315;Palena;R10;0;0.107238606;0.107238606
20200316;Palena;R10;0;0.126005362;0.126005362
20200317;Palena;R10;0;0.131367292;0.131367292
20200318;Palena;R10;0;0.147453083;0.147453083
20200319;Palena;R10;0;0.096514745;0.096514745
20200320;Palena;R10;0;0.109919571;0.109919571
20200321;Palena;R10;0;0.09383378;0.09383378
20200322;Palena;R10;0;0.037533512;0.037533512
20200323;Palena;R10;0;0.056300268;0.056300268
20200324;Palena;R10;0;0.032171582;0.032171582
20200325;Palena;R10;0;0.058981233;0.058981233
20200326;Palena;R10;0;0.050938338;0.050938338
20200327;Palena;R10;0;0.069705094;0.069705094
20200328;Palena;R10;0;0.034852547;0.034852547
20200329;Palena;R10;0;0.064343164;0.064343164
20200330;Palena;R10;0;0.037533512;0.037533512
20200331;Palena;R10;0;0.016085791;0.016085791
20200401;Palena;R10;0;0.037533512;0.037533512
20200402;Palena;R10;0;0.075067024;0.075067024
20200403;Palena;R10;0;0.040214477;0.040214477
20200404;Palena;R10;0;0.045576408;0.045576408
20200405;Palena;R10;0;0.045576408;0.045576408
20200406;Palena;R10;0;0.072386059;0.072386059
20200407;Palena;R10;0;0.056300268;0.056300268
20200408;Palena;R10;0;0.085790885;0.085790885
20200409;Palena;R10;0;0.069705094;0.069705094
20200410;Palena;R10;0;0.037533512;0.037533512
20200411;Palena;R10;0;0.029490617;0.029490617
20200412;Palena;R10;0;0.026809651;0.026809651
20200413;Palena;R10;0;0.042895442;0.042895442
20200414;Palena;R10;0;0.045576408;0.045576408
20200415;Palena;R10;0;0.048257373;0.048257373
20200416;Palena;R10;0;0.064343164;0.064343164
20200417;Palena;R10;0;0.075067024;0.075067024
20200418;Palena;R10;0;0.048257373;0.048257373
20200419;Palena;R10;0;0.018766756;0.018766756
20200420;Palena;R10;0;0.040214477;0.040214477
20200421;Palena;R10;0;0.069705094;0.069705094
20200422;Palena;R10;0;0.061662198;0.061662198
20200423;Palena;R10;0;0.053619303;0.053619303
20200424;Palena;R10;0;0.096514745;0.096514745
20200425;Palena;R10;0;0.042895442;0.042895442
20200426;Palena;R10;0;0.034852547;0.034852547
20200427;Palena;R10;0;0.067024129;0.067024129
20200428;Palena;R10;0;0.042895442;0.042895442
20200430;Palena;R10;0;0.072386059;0.072386059
20200501;Palena;R10;0;0.050938338;0.050938338
20200502;Palena;R10;0;0.032171582;0.032171582
20200503;Palena;R10;0;0.032171582;0.032171582
20200504;Palena;R10;0;0.104557641;0.104557641
20200505;Palena;R10;0;0.058981233;0.058981233
20200506;Palena;R10;0;0.08310992;0.08310992
20200507;Palena;R10;0;0.056300268;0.056300268
20200508;Palena;R10;0;0.080428954;0.080428954
20200509;Palena;R10;0;0.026809651;0.026809651
20200510;Palena;R10;0;0.024128686;0.024128686
20200511;Palena;R10;0;0.048257373;0.048257373
20200512;Palena;R10;0;0.061662198;0.061662198
20200513;Palena;R10;0;0.040214477;0.040214477
20200514;Palena;R10;0;0.050938338;0.050938338
20200515;Palena;R10;0;0.050938338;0.050938338
20200516;Palena;R10;0;0.002680965;0.002680965
20200517;Palena;R10;0;0.018766756;0.018766756
;;;;;
20200228;Palmilla;R06;0.339498661;4.609394013;4.948892675
20200229;Palmilla;R06;0.474568021;5.135556096;5.610124118
20200301;Palmilla;R06;0.425407642;4.228522755;4.653930397
20200302;Palmilla;R06;0.506449258;5.036261864;5.542711122
20200303;Palmilla;R06;0.538573862;4.973229496;5.511803358
20200304;Palmilla;R06;0.507422731;5.250912631;5.758335361
20200305;Palmilla;R06;0.543684595;5.161109759;5.704794354
20200306;Palmilla;R06;0.542711122;5.560233633;6.102944755
20200307;Palmilla;R06;0.524945242;5.272572402;5.797517644
20200308;Palmilla;R06;0.462642979;4.519591141;4.98223412
20200309;Palmilla;R06;0.526162083;5.572888781;6.099050864
20200310;Palmilla;R06;0.506449258;5.003163787;5.509613045
20200311;Palmilla;R06;0.516914091;5.008031151;5.524945242
20200312;Palmilla;R06;0.552202482;5.37795084;5.930153322
20200313;Palmilla;R06;0.537357021;5.728644439;6.26600146
20200314;Palmilla;R06;0.552445851;5.2932587;5.845704551
20200315;Palmilla;R06;0.489413483;4.261134096;4.750547578
20200316;Palmilla;R06;0.504502312;5.132879046;5.637381358
20200317;Palmilla;R06;0.489656851;4.643465563;5.133122414
20200318;Palmilla;R06;0.4869798;4.874178632;5.361158433
20200319;Palmilla;R06;0.48844001;4.696519835;5.184959844
20200320;Palmilla;R06;0.457532246;4.732051594;5.18958384
20200321;Palmilla;R06;0.461669506;3.958870771;4.420540277
20200322;Palmilla;R06;0.372596739;3.208566561;3.5811633
20200323;Palmilla;R06;0.466780239;4.318082258;4.784862497
20200324;Palmilla;R06;0.448040886;4.358238014;4.8062789
20200325;Palmilla;R06;0.469700657;4.394986615;4.864687272
20200326;Palmilla;R06;0.473594549;4.354344123;4.827938671
20200327;Palmilla;R06;0.48430275;4.552202482;5.036505232
20200328;Palmilla;R06;0.43927963;3.859819908;4.299099538
20200329;Palmilla;R06;0.393526405;3.128741786;3.522268192
20200330;Palmilla;R06;0.445607204;4.41615965;4.861766853
20200331;Palmilla;R06;0.462642979;4.431735215;4.894378194
20200401;Palmilla;R06;0.483329277;4.56485763;5.048186907
20200402;Palmilla;R06;0.452421514;4.278413239;4.730834753
20200403;Palmilla;R06;0.477731808;4.422487223;4.900219031
20200404;Palmilla;R06;0.443173522;3.954003407;4.397176929
20200405;Palmilla;R06;0.366755902;3.113409589;3.48016549
20200406;Palmilla;R06;0.479678754;4.303480165;4.783158919
20200407;Palmilla;R06;0.496957897;4.568264785;5.065222682
20200408;Palmilla;R06;0.447067413;4.085422244;4.532489657
20200409;Palmilla;R06;0.440253103;4.077634461;4.517887564
20200410;Palmilla;R06;0.35191044;2.690678997;3.042589438
20200411;Palmilla;R06;0.408615235;3.072036992;3.480652227
20200412;Palmilla;R06;0.395716719;2.894621562;3.290338282
20200413;Palmilla;R06;0.47067413;4.217814553;4.688488683
20200414;Palmilla;R06;0.443903626;4.211000243;4.65490387
20200415;Palmilla;R06;0.510829886;4.445120467;4.955950353
20200416;Palmilla;R06;0.431005111;3.847408128;4.278413239
20200417;Palmilla;R06;0.458505719;4.18276953;4.641275249
20200418;Palmilla;R06;0.419566805;3.899245559;4.318812363
20200419;Palmilla;R06;0.379411049;3.226575809;3.605986858
20200420;Palmilla;R06;0.486736432;4.57167194;5.058408372
20200421;Palmilla;R06;0.431978584;4.150401558;4.582380141
20200422;Palmilla;R06;0.425894378;4.066439523;4.492333901
20200423;Palmilla;R06;0.444633731;4.318812363;4.763446094
20200424;Palmilla;R06;0.420783646;3.849841811;4.270625456
20200425;Palmilla;R06;0.395960088;3.603796544;3.999756632
20200426;Palmilla;R06;0.368702847;3.075687515;3.444390363
20200427;Palmilla;R06;0.417619859;3.954490144;4.372110002
20200428;Palmilla;R06;0.400584084;3.912874179;4.313458262
20200430;Palmilla;R06;0.413725967;4.133365782;4.54709175
20200501;Palmilla;R06;0.447067413;3.148454612;3.595522025
20200502;Palmilla;R06;0.398150402;3.52932587;3.927476272
20200503;Palmilla;R06;0.385738623;3.119980531;3.505719153
20200504;Palmilla;R06;0.413969336;4.24142127;4.655390606
20200505;Palmilla;R06;0.457532246;4.398880506;4.856412752
20200506;Palmilla;R06;0.490143587;4.376733999;4.866877586
20200507;Palmilla;R06;0.341932344;3.302506693;3.644439036
20200508;Palmilla;R06;0.486736432;4.638598199;5.125334631
20200509;Palmilla;R06;0.472621076;4.192747627;4.665368703
20200510;Palmilla;R06;0.477975176;3.661474811;4.139449988
20200511;Palmilla;R06;0.49379411;4.509613045;5.003407155
20200512;Palmilla;R06;0.463616452;4.222195181;4.685811633
20200513;Palmilla;R06;0.446824045;4.302263324;4.749087369
20200514;Palmilla;R06;0.502798734;4.326600146;4.829398881
20200515;Palmilla;R06;0.490630324;4.505962521;4.996592845
20200516;Palmilla;R06;0.516427355;4.146507666;4.662935021
20200517;Palmilla;R06;0.427841324;3.258700414;3.686541738
;;;;;
20200228;Panguipulli;R14;4.595610927;0.784889702;5.380500629
20200229;Panguipulli;R14;4.823636987;0.774488513;5.5981255
20200301;Panguipulli;R14;4.308720997;0.761915648;5.070636644
20200302;Panguipulli;R14;3.512972911;0.64578809;4.158761001
20200303;Panguipulli;R14;3.377871757;0.63458681;4.012458567
20200304;Panguipulli;R14;3.522916905;0.665333181;4.188250086
20200305;Panguipulli;R14;3.427934621;0.643502115;4.071436736
20200306;Panguipulli;R14;3.461081266;0.675162876;4.136244142
20200307;Panguipulli;R14;3.288032918;0.612412847;3.900445765
20200308;Panguipulli;R14;2.991541891;0.54863413;3.54017602
20200309;Panguipulli;R14;3.157160818;0.591038976;3.748199794
20200310;Panguipulli;R14;3.164247343;0.594125043;3.758372385
20200311;Panguipulli;R14;3.065607498;0.590353183;3.655960681
20200312;Panguipulli;R14;3.145845239;0.635158304;3.781003543
20200313;Panguipulli;R14;3.287347125;0.655960681;3.943307807
20200314;Panguipulli;R14;3.154989142;0.596868214;3.751857355
20200315;Panguipulli;R14;2.881243571;0.562921477;3.444165047
20200316;Panguipulli;R14;2.804091896;0.613555835;3.417647731
20200317;Panguipulli;R14;2.637215682;0.558006629;3.195222311
20200318;Panguipulli;R14;2.646245285;0.562921477;3.209166762
20200319;Panguipulli;R14;2.396388159;0.53457538;2.930963539
20200320;Panguipulli;R14;2.438564407;0.505086296;2.943650703
20200321;Panguipulli;R14;2.036918505;0.394559378;2.431477883
20200322;Panguipulli;R14;1.71493885;0.336381301;2.051320151
20200323;Panguipulli;R14;2.034632529;0.438450109;2.473082638
20200324;Panguipulli;R14;2.207680878;0.418562121;2.626242999
20200325;Panguipulli;R14;2.08972454;0.467596297;2.557320837
20200326;Panguipulli;R14;2.072465425;0.436849926;2.50931535
20200327;Panguipulli;R14;2.232483712;0.448851297;2.68133501
20200328;Panguipulli;R14;1.864555949;0.364155904;2.228711853
20200329;Panguipulli;R14;1.696879643;0.339924563;2.036804206
20200330;Panguipulli;R14;2.158989599;0.460281175;2.619270774
20200331;Panguipulli;R14;2.145845239;0.472511144;2.618356384
20200401;Panguipulli;R14;2.150417191;0.47285404;2.623271231
20200402;Panguipulli;R14;2.068464967;0.472282547;2.540747514
20200403;Panguipulli;R14;2.162990056;0.474454223;2.637444279
20200404;Panguipulli;R14;2.035889816;0.39341639;2.429306206
20200405;Panguipulli;R14;1.601783061;0.312378558;1.914161618
20200406;Panguipulli;R14;2.164247343;0.472625443;2.636872785
20200407;Panguipulli;R14;2.125385758;0.444736541;2.5701223
20200408;Panguipulli;R14;2.114527375;0.470910961;2.585438336
20200409;Panguipulli;R14;2.174534232;0.457423706;2.631957938
20200410;Panguipulli;R14;1.654360498;0.288604412;1.94296491
20200411;Panguipulli;R14;1.732540862;0.306092125;2.038632987
20200412;Panguipulli;R14;1.648416962;0.327237399;1.97565436
20200413;Panguipulli;R14;2.08789576;0.472511144;2.560406904
20200414;Panguipulli;R14;2.101383015;0.502686021;2.604069036
20200415;Panguipulli;R14;1.99348497;0.484512516;2.477997485
20200416;Panguipulli;R14;1.943536404;0.430220597;2.373757001
20200417;Panguipulli;R14;2.054977712;0.445079438;2.500057149
20200418;Panguipulli;R14;1.823294091;0.375014287;2.198308378
20200419;Panguipulli;R14;1.660875529;0.324951423;1.985826952
20200420;Panguipulli;R14;2.120356612;0.471139559;2.591496171
20200421;Panguipulli;R14;2.081495028;0.499599954;2.581094982
20200422;Panguipulli;R14;2.237169962;0.502000229;2.739170191
20200423;Panguipulli;R14;2.012229969;0.487941479;2.500171448
20200424;Panguipulli;R14;2.127214539;0.487141388;2.614355926
20200425;Panguipulli;R14;1.793690708;0.399131329;2.192822037
20200426;Panguipulli;R14;1.608526689;0.33180935;1.940336038
20200427;Panguipulli;R14;2.065493199;0.453766145;2.519259344
20200428;Panguipulli;R14;1.958280946;0.465196022;2.423476969
20200430;Panguipulli;R14;2.22242542;0.499142759;2.721568179
20200501;Panguipulli;R14;1.843867871;0.347925477;2.191793348
20200502;Panguipulli;R14;1.809806835;0.360384044;2.170190879
20200503;Panguipulli;R14;1.569665105;0.325408618;1.895073723
20200504;Panguipulli;R14;2.127443136;0.470682364;2.5981255
20200505;Panguipulli;R14;2.209166762;0.515716082;2.724882844
20200506;Panguipulli;R14;2.251000114;0.49068465;2.741684764
20200507;Panguipulli;R14;1.561206995;0.374899989;1.936106984
20200508;Panguipulli;R14;2.336267002;0.532289405;2.868556406
20200509;Panguipulli;R14;2.072808321;0.422562579;2.4953709
20200510;Panguipulli;R14;1.896331009;0.355012001;2.251343011
20200511;Panguipulli;R14;2.166304721;0.492399131;2.658703852
20200512;Panguipulli;R14;2.150531489;0.480854955;2.631386444
20200513;Panguipulli;R14;2.32620871;0.506457881;2.83266659
20200514;Panguipulli;R14;2.162304263;0.493313522;2.655617785
20200515;Panguipulli;R14;2.412047091;0.510915533;2.922962624
20200516;Panguipulli;R14;1.951537319;0.39810264;2.349639959
20200517;Panguipulli;R14;1.835638359;0.344610813;2.180249171
;;;;;
20200228;Panquehue;R05;1.43273879;16.55075846;17.98349725
20200229;Panquehue;R05;1.353558926;15.97816303;17.33172195
20200301;Panquehue;R05;1.316386064;14.97516253;16.29154859
20200302;Panquehue;R05;1.385564261;16.48924821;17.87481247
20200303;Panquehue;R05;1.337556259;16.04467411;17.38223037
20200304;Panquehue;R05;1.387897983;16.16702784;17.55492582
20200305;Panquehue;R05;1.371061844;17.05884314;18.42990498
20200306;Panquehue;R05;1.481413569;17.39156526;18.87297883
20200307;Panquehue;R05;1.377229538;15.61943657;16.99666611
20200308;Panquehue;R05;1.17686281;14.40290048;15.57976329
20200309;Panquehue;R05;1.36456076;17.04084014;18.4054009
20200310;Panquehue;R05;1.31321887;16.5254209;17.83863977
20200311;Panquehue;R05;1.425904317;15.94215703;17.36806134
20200312;Panquehue;R05;2.194699117;18.76479413;20.95949325
20200313;Panquehue;R05;2.036006001;19.40473412;21.44074012
20200314;Panquehue;R05;2.064344057;17.02083681;19.08518086
20200315;Panquehue;R05;1.68378063;16.08634772;17.77012835
20200316;Panquehue;R05;1.735289215;17.5615936;19.29688281
20200317;Panquehue;R05;1.676612769;15.85080847;17.52742124
20200318;Panquehue;R05;1.598266378;16.28654776;17.88481414
20200319;Panquehue;R05;1.454409068;15.92032005;17.37472912
20200320;Panquehue;R05;1.424904151;15.17269545;16.5975996
20200321;Panquehue;R05;1.201533589;13.08684781;14.2883814
20200322;Panquehue;R05;1.126687781;11.45124187;12.57792965
20200323;Panquehue;R05;1.354725788;14.17619603;15.53092182
20200324;Panquehue;R05;1.402733789;13.94349058;15.34622437
20200325;Panquehue;R05;1.435239207;14.26271045;15.69794966
20200326;Panquehue;R05;1.420736789;14.5374229;15.95815969
20200327;Panquehue;R05;1.512752125;16.41806968;17.9308218
20200328;Panquehue;R05;1.274379063;13.27804634;14.5524254
20200329;Panquehue;R05;1.19969995;11.78229705;12.981997
20200330;Panquehue;R05;1.605934322;14.94315719;16.54909152
20200331;Panquehue;R05;1.648441407;15.34555759;16.993999
20200401;Panquehue;R05;1.587931322;15.50708451;17.09501584
20200402;Panquehue;R05;1.586931155;14.97949658;16.56642774
20200403;Panquehue;R05;1.593598933;15.79146524;17.38506418
20200404;Panquehue;R05;1.374562427;14.96182697;16.3363894
20200405;Panquehue;R05;1.308218036;13.51775296;14.825971
20200406;Panquehue;R05;1.608601434;16.08151359;17.69011502
20200407;Panquehue;R05;1.586764461;15.77629605;17.36306051
20200408;Panquehue;R05;1.529921654;15.17136189;16.70128355
20200409;Panquehue;R05;1.580763461;15.75612602;17.33688948
20200410;Panquehue;R05;1.326054342;12.28888148;13.61493582
20200411;Panquehue;R05;1.295715953;14.29804967;15.59376563
20200412;Panquehue;R05;1.258043007;12.6517753;13.9098183
20200413;Panquehue;R05;1.631271879;15.54975829;17.18103017
20200414;Panquehue;R05;1.728954826;16.83047175;18.55942657
20200415;Panquehue;R05;1.684447408;16.98283047;18.66727788
20200416;Panquehue;R05;1.457742957;10.86081014;12.31855309
20200417;Panquehue;R05;1.545590932;10.8798133;12.42540423
20200418;Panquehue;R05;1.478579763;16.27237873;17.75095849
20200419;Panquehue;R05;1.502583764;14.90715119;16.40973496
20200420;Panquehue;R05;1.786964494;17.72495416;19.51191865
20200421;Panquehue;R05;1.869811635;17.99916653;19.86897816
20200422;Panquehue;R05;1.701116853;17.45874312;19.15985998
20200423;Panquehue;R05;1.753292215;17.5585931;19.31188531
20200424;Panquehue;R05;1.724287381;18.76829472;20.4925821
20200425;Panquehue;R05;1.500083347;16.77679613;18.27687948
20200426;Panquehue;R05;1.423237206;14.78829805;16.21153526
20200427;Panquehue;R05;1.711785298;18.01250208;19.72428738
20200428;Panquehue;R05;1.787631272;17.50075013;19.2883814
20200430;Panquehue;R05;1.768961494;18.3183864;20.08734789
20200501;Panquehue;R05;1.524587431;14.38839807;15.9129855
20200502;Panquehue;R05;1.538089682;15.78196366;17.32005334
20200503;Panquehue;R05;1.409734956;14.29971662;15.70945158
20200504;Panquehue;R05;1.728454742;17.99933322;19.72778796
20200505;Panquehue;R05;1.788464744;18.07034506;19.8588098
20200506;Panquehue;R05;2.002000333;16.01883647;18.02083681
20200507;Panquehue;R05;1.747124521;9.313385564;11.06051009
20200508;Panquehue;R05;2.41290215;12.70161694;15.11451909
20200509;Panquehue;R05;2.115519253;11.44840807;13.56392732
20200510;Panquehue;R05;2.030171695;10.98049675;13.01066844
20200511;Panquehue;R05;2.241206868;11.86631105;14.10751792
20200512;Panquehue;R05;2.1921987;11.87664611;14.06884481
20200513;Panquehue;R05;2.253542257;11.97116186;14.22470412
20200514;Panquehue;R05;2.252208701;12.30188365;14.55409235
20200515;Panquehue;R05;2.40690115;13.1081847;15.51508585
20200516;Panquehue;R05;1.99849975;11.29838306;13.29688281
20200517;Panquehue;R05;1.847474579;10.6246041;12.47207868
;;;;;
20200228;Papudo;R05;6.086435331;14.61230284;20.69873817
20200229;Papudo;R05;7.169400631;16.00315457;23.17255521
20200301;Papudo;R05;6.047949527;13.90283912;19.95078864
20200302;Papudo;R05;3.664037855;9.912618297;13.57665615
20200303;Papudo;R05;3.270031546;8.963722397;12.23375394
20200304;Papudo;R05;3.112618297;9.110410095;12.22302839
20200305;Papudo;R05;3.067192429;9.497476341;12.56466877
20200306;Papudo;R05;3.475709779;10.24195584;13.71766562
20200307;Papudo;R05;4.382649842;10.92460568;15.30725552
20200308;Papudo;R05;3.889274448;9.621451104;13.51072555
20200309;Papudo;R05;2.696214511;7.727129338;10.42334385
20200310;Papudo;R05;2.700315457;7.245741325;9.946056782
20200311;Papudo;R05;2.537223975;7.150473186;9.687697161
20200312;Papudo;R05;3.264984227;8.295899054;11.56088328
20200313;Papudo;R05;3.624921136;9.530283912;13.15520505
20200314;Papudo;R05;4.762776025;10.35615142;15.11892744
20200315;Papudo;R05;4.515141956;9.826498423;14.34164038
20200316;Papudo;R05;3.07192429;7.812933754;10.88485804
20200317;Papudo;R05;2.932176656;7.003785489;9.935962145
20200318;Papudo;R05;2.856466877;7.199684543;10.05615142
20200319;Papudo;R05;2.757413249;6.697160883;9.454574132
20200320;Papudo;R05;2.770977918;7.013564669;9.784542587
20200321;Papudo;R05;2.527760252;5.747634069;8.275394322
20200322;Papudo;R05;2.207886435;4.883596215;7.09148265
20200323;Papudo;R05;2.471608833;5.848580442;8.320189274
20200324;Papudo;R05;2.417665615;5.862460568;8.280126183
20200325;Papudo;R05;2.324605678;5.629968454;7.954574132
20200326;Papudo;R05;2.341324921;5.705678233;8.047003155
20200327;Papudo;R05;2.313564669;5.710725552;8.024290221
20200328;Papudo;R05;2.060567823;5.022082019;7.082649842
20200329;Papudo;R05;1.958044164;4.339116719;6.297160883
20200330;Papudo;R05;2.26214511;5.759305994;8.021451104
20200331;Papudo;R05;2.583280757;6.316088328;8.899369085
20200401;Papudo;R05;2.520189274;5.964353312;8.484542587
20200402;Papudo;R05;2.280757098;5.852365931;8.133123028
20200403;Papudo;R05;2.489589905;6.116088328;8.605678233
20200404;Papudo;R05;2.32555205;5.403154574;7.728706625
20200405;Papudo;R05;2.062460568;4.9;6.962460568
20200406;Papudo;R05;2.398422713;6.252050473;8.650473186
20200407;Papudo;R05;2.440378549;6.46466877;8.905047319
20200408;Papudo;R05;2.459305994;6.339432177;8.79873817
20200409;Papudo;R05;2.391167192;6.517665615;8.908832808
20200410;Papudo;R05;1.974763407;4.437539432;6.412302839
20200411;Papudo;R05;1.971608833;4.377917981;6.349526814
20200412;Papudo;R05;2.023343849;4.330599369;6.353943218
20200413;Papudo;R05;2.397476341;6.307255521;8.704731861
20200414;Papudo;R05;2.409148265;6.199053628;8.608201893
20200415;Papudo;R05;2.485488959;6.242586751;8.72807571
20200416;Papudo;R05;2.385173502;6.180126183;8.565299685
20200417;Papudo;R05;2.52555205;6.436908517;8.962460568
20200418;Papudo;R05;2.246687697;5.875394322;8.122082019
20200419;Papudo;R05;1.949526814;4.176971609;6.126498423
20200420;Papudo;R05;2.495268139;6.204731861;8.7
20200421;Papudo;R05;2.43533123;6.330914826;8.766246057
20200422;Papudo;R05;2.523659306;6.355520505;8.879179811
20200423;Papudo;R05;2.575709779;6.409148265;8.984858044
20200424;Papudo;R05;2.488328076;6.582334385;9.070662461
20200425;Papudo;R05;2.298107256;5.938801262;8.236908517
20200426;Papudo;R05;1.974132492;5.234069401;7.208201893
20200427;Papudo;R05;2.484858044;6.203470032;8.688328076
20200428;Papudo;R05;2.391798107;6.511041009;8.902839117
20200430;Papudo;R05;2.336277603;6.578864353;8.915141956
20200501;Papudo;R05;1.904416404;4.796214511;6.700630915
20200502;Papudo;R05;2.070977918;5.24384858;7.314826498
20200503;Papudo;R05;1.995268139;4.775709779;6.770977918
20200504;Papudo;R05;2.525236593;6.817665615;9.342902208
20200505;Papudo;R05;2.671608833;7.318611987;9.99022082
20200506;Papudo;R05;2.769400631;6.982018927;9.751419558
20200507;Papudo;R05;2.064353312;5.215772871;7.280126183
20200508;Papudo;R05;2.672239748;7.119873817;9.792113565
20200509;Papudo;R05;2.372870662;6.249842271;8.622712934
20200510;Papudo;R05;2.26466877;5.310094637;7.574763407
20200511;Papudo;R05;2.553312303;6.420820189;8.974132492
20200512;Papudo;R05;2.500315457;6.605678233;9.105993691
20200513;Papudo;R05;2.688328076;6.84637224;9.534700315
20200514;Papudo;R05;2.602208202;7.184858044;9.787066246
20200515;Papudo;R05;2.693059937;7.002208202;9.695268139
20200516;Papudo;R05;2.366561514;5.634069401;8.000630915
20200517;Papudo;R05;2.110410095;4.897791798;7.008201893
;;;;;
20200228;Paredones;R06;1.744717551;1.610608021;3.355325571
20200229;Paredones;R06;2.111686072;1.67097887;3.782664942
