Region,Comuna,Defunciones,Fecha,Codigo region,Codigo comuna
O’Higgins,San Vicente,3,2020-01-27,,
O’Higgins,Santa Cruz,4,2020-01-27,,
O’Higgins,Chépica,1,2020-01-28,,
O’Higgins,Chimbarongo,1,2020-01-28,,
O’Higgins,Coltauco,1,2020-01-28,,
O’Higgins,Machalí,2,2020-01-28,,
O’Higgins,Placilla,1,2020-01-28,,
O’Higgins,Rancagua,12,2020-01-28,,
O’Higgins,Requínoa,1,2020-01-28,,
O’Higgins,San Fernando,3,2020-01-28,,
O’Higgins,Santa Cruz,2,2020-01-28,,
O’Higgins,Graneros,1,2020-01-29,,
O’Higgins,Paredones,1,2020-01-29,,
O’Higgins,Peumo,1,2020-01-29,,
O’Higgins,Quinta De Tilcoco,1,2020-01-29,,
O’Higgins,Rancagua,8,2020-01-29,,
O’Higgins,San Fernando,3,2020-01-29,,
O’Higgins,Chimbarongo,1,2020-01-30,,
O’Higgins,Coltauco,1,2020-01-30,,
O’Higgins,Machalí,1,2020-01-30,,
O’Higgins,Nancagua,1,2020-01-30,,
O’Higgins,Rancagua,7,2020-01-30,,
O’Higgins,San Fernando,2,2020-01-30,,
O’Higgins,Santa Cruz,3,2020-01-30,,
O’Higgins,Graneros,2,2020-01-31,,
O’Higgins,La Estrella,1,2020-01-31,,
O’Higgins,Nancagua,1,2020-01-31,,
O’Higgins,Rancagua,9,2020-01-31,,
O’Higgins,Rengo,1,2020-01-31,,
O’Higgins,San Fernando,1,2020-01-31,,
O’Higgins,San Vicente,1,2020-01-31,,
O’Higgins,Santa Cruz,2,2020-01-31,,
O’Higgins,La Estrella,1,2020-02-02,,
O’Higgins,Chimbarongo,1,2020-02-03,,
O’Higgins,Doñihue,1,2020-02-03,,
O’Higgins,Graneros,3,2020-02-03,,
O’Higgins,Las Cabras,1,2020-02-03,,
O’Higgins,Machalí,1,2020-02-03,,
O’Higgins,Mostazal,3,2020-02-03,,
O’Higgins,Peumo,1,2020-02-03,,
O’Higgins,Pichilemu,1,2020-02-03,,
O’Higgins,Placilla,1,2020-02-03,,
O’Higgins,Quinta De Tilcoco,1,2020-02-03,,
O’Higgins,Rancagua,23,2020-02-03,,
O’Higgins,Rengo,1,2020-02-03,,
O’Higgins,San Fernando,7,2020-02-03,,
O’Higgins,San Vicente,1,2020-02-03,,
O’Higgins,Santa Cruz,7,2020-02-03,,
O’Higgins,Chimbarongo,1,2020-02-04,,
O’Higgins,Codegua,1,2020-02-04,,
O’Higgins,Coinco,1,2020-02-04,,
O’Higgins,Graneros,2,2020-02-04,,
O’Higgins,Malloa,2,2020-02-04,,
O’Higgins,Peumo,1,2020-02-04,,
O’Higgins,Rancagua,7,2020-02-04,,
O’Higgins,San Fernando,2,2020-02-04,,
O’Higgins,San Vicente,1,2020-02-04,,
O’Higgins,Santa Cruz,5,2020-02-04,,
O’Higgins,Graneros,3,2020-02-05,,
O’Higgins,Paredones,1,2020-02-05,,
O’Higgins,Rancagua,3,2020-02-05,,
O’Higgins,Requínoa,1,2020-02-05,,
O’Higgins,San Fernando,1,2020-02-05,,
O’Higgins,Santa Cruz,1,2020-02-05,,
O’Higgins,Chimbarongo,1,2020-02-06,,
O’Higgins,Coltauco,1,2020-02-06,,
O’Higgins,Lolol,1,2020-02-06,,
O’Higgins,Machalí,1,2020-02-06,,
O’Higgins,Marchihue,1,2020-02-06,,
O’Higgins,Mostazal,1,2020-02-06,,
O’Higgins,Pichidegua,1,2020-02-06,,
O’Higgins,Rancagua,7,2020-02-06,,
O’Higgins,San Fernando,2,2020-02-06,,
O’Higgins,San Vicente,1,2020-02-06,,
O’Higgins,Santa Cruz,1,2020-02-06,,
O’Higgins,Coltauco,1,2020-02-07,,
O’Higgins,Nancagua,1,2020-02-07,,
O’Higgins,Pichidegua,1,2020-02-07,,
O’Higgins,Rancagua,9,2020-02-07,,
O’Higgins,Rengo,2,2020-02-07,,
O’Higgins,San Vicente,1,2020-02-07,,
O’Higgins,Santa Cruz,1,2020-02-07,,
O’Higgins,Requínoa,1,2020-02-08,,
O’Higgins,Chépica,1,2020-02-10,,
O’Higgins,Chimbarongo,2,2020-02-10,,
O’Higgins,Coltauco,1,2020-02-10,,
O’Higgins,Las Cabras,2,2020-02-10,,
O’Higgins,Machalí,1,2020-02-10,,
O’Higgins,Malloa,1,2020-02-10,,
O’Higgins,Mostazal,1,2020-02-10,,
O’Higgins,Nancagua,1,2020-02-10,,
O’Higgins,Paredones,1,2020-02-10,,
O’Higgins,Pichidegua,2,2020-02-10,,
O’Higgins,Rancagua,13,2020-02-10,,
O’Higgins,Rengo,4,2020-02-10,,
O’Higgins,Requínoa,1,2020-02-10,,
O’Higgins,San Fernando,4,2020-02-10,,
O’Higgins,San Vicente,1,2020-02-10,,
O’Higgins,Santa Cruz,4,2020-02-10,,
O’Higgins,Chimbarongo,1,2020-02-11,,
O’Higgins,Machalí,1,2020-02-11,,
O’Higgins,Mostazal,1,2020-02-11,,
O’Higgins,Pichidegua,2,2020-02-11,,
O’Higgins,Pichilemu,1,2020-02-11,,
O’Higgins,Rancagua,11,2020-02-11,,
O’Higgins,Rengo,1,2020-02-11,,
O’Higgins,San Fernando,3,2020-02-11,,
O’Higgins,San Vicente,3,2020-02-11,,
O’Higgins,Santa Cruz,2,2020-02-11,,
O’Higgins,Coltauco,2,2020-02-12,,
O’Higgins,Mostazal,1,2020-02-12,,
O’Higgins,Nancagua,1,2020-02-12,,
O’Higgins,Paredones,2,2020-02-12,,
O’Higgins,Peumo,1,2020-02-12,,
O’Higgins,Rancagua,5,2020-02-12,,
O’Higgins,San Fernando,1,2020-02-12,,
O’Higgins,Graneros,1,2020-02-13,,
O’Higgins,Peumo,1,2020-02-13,,
O’Higgins,Pichilemu,1,2020-02-13,,
O’Higgins,Rancagua,3,2020-02-13,,
O’Higgins,Rengo,2,2020-02-13,,
O’Higgins,San Fernando,3,2020-02-13,,
O’Higgins,Santa Cruz,1,2020-02-13,,
O’Higgins,Chépica,1,2020-02-14,,
O’Higgins,Graneros,1,2020-02-14,,
O’Higgins,Navidad,1,2020-02-14,,
O’Higgins,Rancagua,2,2020-02-14,,
O’Higgins,Rengo,1,2020-02-14,,
O’Higgins,San Fernando,4,2020-02-14,,
O’Higgins,Santa Cruz,1,2020-02-14,,
O’Higgins,Rancagua,1,2020-02-15,,
O’Higgins,Rancagua,1,2020-02-16,,
O’Higgins,Chimbarongo,2,2020-02-17,,
O’Higgins,Coinco,3,2020-02-17,,
O’Higgins,Doñihue,1,2020-02-17,,
O’Higgins,Las Cabras,1,2020-02-17,,
O’Higgins,Litueche,1,2020-02-17,,
O’Higgins,Machalí,3,2020-02-17,,
O’Higgins,Marchihue,1,2020-02-17,,
O’Higgins,Mostazal,1,2020-02-17,,
O’Higgins,Navidad,1,2020-02-17,,
O’Higgins,Paredones,1,2020-02-17,,
O’Higgins,Peumo,1,2020-02-17,,
O’Higgins,Pichilemu,1,2020-02-17,,
O’Higgins,Placilla,1,2020-02-17,,
O’Higgins,Rancagua,15,2020-02-17,,
O’Higgins,Rengo,3,2020-02-17,,
O’Higgins,Requínoa,1,2020-02-17,,
O’Higgins,San Fernando,5,2020-02-17,,
O’Higgins,San Vicente,1,2020-02-17,,
O’Higgins,Santa Cruz,2,2020-02-17,,
O’Higgins,Chépica,1,2020-02-18,,
O’Higgins,Las Cabras,1,2020-02-18,,
O’Higgins,Lolol,1,2020-02-18,,
O’Higgins,Malloa,1,2020-02-18,,
O’Higgins,Pichidegua,1,2020-02-18,,
O’Higgins,Pumanque,1,2020-02-18,,
O’Higgins,Quinta De Tilcoco,1,2020-02-18,,
O’Higgins,Rancagua,9,2020-02-18,,
O’Higgins,Rengo,3,2020-02-18,,
O’Higgins,San Fernando,3,2020-02-18,,
O’Higgins,San Vicente,1,2020-02-18,,
O’Higgins,Graneros,1,2020-02-19,,
O’Higgins,Lolol,2,2020-02-19,,
O’Higgins,Pichidegua,1,2020-02-19,,
O’Higgins,Rancagua,9,2020-02-19,,
O’Higgins,Rengo,1,2020-02-19,,
O’Higgins,San Fernando,1,2020-02-19,,
O’Higgins,Coinco,1,2020-02-20,,
O’Higgins,Machalí,1,2020-02-20,,
O’Higgins,Malloa,1,2020-02-20,,
O’Higgins,Nancagua,1,2020-02-20,,
O’Higgins,Pichidegua,1,2020-02-20,,
O’Higgins,Pumanque,1,2020-02-20,,
O’Higgins,Rancagua,7,2020-02-20,,
O’Higgins,Rengo,1,2020-02-20,,
O’Higgins,Santa Cruz,1,2020-02-20,,
O’Higgins,Chépica,1,2020-02-21,,
O’Higgins,Codegua,1,2020-02-21,,
O’Higgins,Doñihue,1,2020-02-21,,
O’Higgins,Machalí,2,2020-02-21,,
O’Higgins,Mostazal,1,2020-02-21,,
O’Higgins,Rancagua,6,2020-02-21,,
O’Higgins,Rengo,2,2020-02-21,,
O’Higgins,San Fernando,2,2020-02-21,,
O’Higgins,Santa Cruz,2,2020-02-21,,
O’Higgins,Malloa,1,2020-02-22,,
O’Higgins,Coinco,1,2020-02-23,,
O’Higgins,Coltauco,1,2020-02-24,,
O’Higgins,Doñihue,2,2020-02-24,,
O’Higgins,Graneros,1,2020-02-24,,
O’Higgins,Las Cabras,2,2020-02-24,,
O’Higgins,Machalí,2,2020-02-24,,
O’Higgins,Paredones,2,2020-02-24,,
O’Higgins,Peralillo,3,2020-02-24,,
O’Higgins,Peumo,1,2020-02-24,,
O’Higgins,Pichidegua,1,2020-02-24,,
O’Higgins,Rancagua,16,2020-02-24,,
O’Higgins,Rengo,2,2020-02-24,,
O’Higgins,Requínoa,1,2020-02-24,,
O’Higgins,San Fernando,2,2020-02-24,,
O’Higgins,San Vicente,1,2020-02-24,,
O’Higgins,Santa Cruz,1,2020-02-24,,
O’Higgins,Chépica,2,2020-02-25,,
O’Higgins,Chimbarongo,2,2020-02-25,,
O’Higgins,Rancagua,3,2020-02-25,,
O’Higgins,San Fernando,1,2020-02-25,,
O’Higgins,San Vicente,1,2020-02-25,,
O’Higgins,Santa Cruz,3,2020-02-25,,
O’Higgins,Graneros,1,2020-02-26,,
O’Higgins,Rancagua,6,2020-02-26,,
O’Higgins,Santa Cruz,1,2020-02-26,,
O’Higgins,Chimbarongo,1,2020-02-27,,
O’Higgins,Graneros,1,2020-02-27,,
O’Higgins,Malloa,2,2020-02-27,,
O’Higgins,Olivar,1,2020-02-27,,
O’Higgins,Peralillo,1,2020-02-27,,
O’Higgins,Rancagua,4,2020-02-27,,
O’Higgins,Rengo,1,2020-02-27,,
O’Higgins,San Fernando,1,2020-02-27,,
O’Higgins,Santa Cruz,3,2020-02-27,,
O’Higgins,Graneros,1,2020-02-28,,
O’Higgins,Las Cabras,1,2020-02-28,,
O’Higgins,Nancagua,1,2020-02-28,,
O’Higgins,Quinta De Tilcoco,1,2020-02-28,,
O’Higgins,Rancagua,11,2020-02-28,,
O’Higgins,San Fernando,1,2020-02-28,,
O’Higgins,Santa Cruz,3,2020-02-28,,
O’Higgins,Chépica,1,2020-03-02,,
