Poblacion,Casos Confirmados,Fecha,Region ID,Region,Provincia ID,Provincia,Comuna ID,Comuna,Tasa
14624,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6111,Olivar,-
14624,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6111,Olivar,-
14624,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6111,Olivar,-
14624,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6111,Olivar,-
14624,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6111,Olivar,-
13299,-,2020/04/01,6,Libertador General Bernardo O'Higgins,63,Colchagua,6306,Palmilla,-
13299,-,2020/04/10,6,Libertador General Bernardo O'Higgins,63,Colchagua,6306,Palmilla,-
13299,-,2020/04/08,6,Libertador General Bernardo O'Higgins,63,Colchagua,6306,Palmilla,-
13299,-,2020/04/03,6,Libertador General Bernardo O'Higgins,63,Colchagua,6306,Palmilla,-
13299,-,2020/04/06,6,Libertador General Bernardo O'Higgins,63,Colchagua,6306,Palmilla,-
13299,-,2020/03/30,6,Libertador General Bernardo O'Higgins,63,Colchagua,6306,Palmilla,-
6349,-,2020/04/01,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6206,Paredones,-
6349,-,2020/04/10,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6206,Paredones,-
6349,-,2020/04/08,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6206,Paredones,-
6349,-,2020/04/03,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6206,Paredones,-
6349,-,2020/04/06,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6206,Paredones,-
6349,-,2020/03/30,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6206,Paredones,-
11848,-,2020/04/01,6,Libertador General Bernardo O'Higgins,63,Colchagua,6307,Peralillo,-
11848,-,2020/04/10,6,Libertador General Bernardo O'Higgins,63,Colchagua,6307,Peralillo,-
11848,-,2020/04/08,6,Libertador General Bernardo O'Higgins,63,Colchagua,6307,Peralillo,-
11848,-,2020/04/03,6,Libertador General Bernardo O'Higgins,63,Colchagua,6307,Peralillo,-
11848,-,2020/04/06,6,Libertador General Bernardo O'Higgins,63,Colchagua,6307,Peralillo,-
11848,-,2020/03/30,6,Libertador General Bernardo O'Higgins,63,Colchagua,6307,Peralillo,-
14952,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6112,Peumo,-
14952,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6112,Peumo,-
14952,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6112,Peumo,-
14952,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6112,Peumo,-
14952,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6112,Peumo,-
14952,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6112,Peumo,-
20743,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6113,Pichidegua,-
20743,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6113,Pichidegua,-
20743,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6113,Pichidegua,-
20743,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6113,Pichidegua,-
20743,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6113,Pichidegua,-
20743,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6113,Pichidegua,-
17882,-,2020/04/01,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6201,Pichilemu,-
17882,-,2020/04/10,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6201,Pichilemu,-
17882,-,2020/04/08,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6201,Pichilemu,-
17882,-,2020/04/03,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6201,Pichilemu,-
17882,-,2020/04/06,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6201,Pichilemu,-
17882,-,2020/03/30,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6201,Pichilemu,-
9164,-,2020/04/01,6,Libertador General Bernardo O'Higgins,63,Colchagua,6308,Placilla,-
9164,-,2020/04/10,6,Libertador General Bernardo O'Higgins,63,Colchagua,6308,Placilla,-
9164,-,2020/04/08,6,Libertador General Bernardo O'Higgins,63,Colchagua,6308,Placilla,-
9164,-,2020/04/03,6,Libertador General Bernardo O'Higgins,63,Colchagua,6308,Placilla,-
9164,-,2020/04/06,6,Libertador General Bernardo O'Higgins,63,Colchagua,6308,Placilla,-
9164,-,2020/03/30,6,Libertador General Bernardo O'Higgins,63,Colchagua,6308,Placilla,-
3531,-,2020/04/01,6,Libertador General Bernardo O'Higgins,63,Colchagua,6309,Pumanque,-
3531,-,2020/04/10,6,Libertador General Bernardo O'Higgins,63,Colchagua,6309,Pumanque,-
3531,-,2020/04/08,6,Libertador General Bernardo O'Higgins,63,Colchagua,6309,Pumanque,-
3531,-,2020/04/03,6,Libertador General Bernardo O'Higgins,63,Colchagua,6309,Pumanque,-
3531,-,2020/04/06,6,Libertador General Bernardo O'Higgins,63,Colchagua,6309,Pumanque,-
3531,-,2020/03/30,6,Libertador General Bernardo O'Higgins,63,Colchagua,6309,Pumanque,-
13877,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6114,Quinta de Tilcoco,-
13877,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6114,Quinta de Tilcoco,-
13877,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6114,Quinta de Tilcoco,-
13877,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6114,Quinta de Tilcoco,-
13877,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6114,Quinta de Tilcoco,-
13877,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6114,Quinta de Tilcoco,-
265211,7,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6101,Rancagua,2.6394078676977952
265211,15,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6101,Rancagua,5.655874002209561
265211,15,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6101,Rancagua,5.655874002209561
265211,9,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6101,Rancagua,3.393524401325737
265211,15,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6101,Rancagua,5.655874002209561
265211,7,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6101,Rancagua,2.6394078676977952
63710,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6115,Rengo,-
63710,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6115,Rengo,-
63710,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6115,Rengo,-
63710,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6115,Rengo,-
63710,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6115,Rengo,-
63710,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6115,Rengo,-
30371,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6116,Requínoa,-
30371,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6116,Requínoa,-
30371,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6116,Requínoa,-
30371,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6116,Requínoa,-
30371,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6116,Requínoa,-
30371,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6116,Requínoa,-
78642,4,2020/04/01,6,Libertador General Bernardo O'Higgins,63,Colchagua,6301,San Fernando,5.08634063223214
78642,4,2020/04/10,6,Libertador General Bernardo O'Higgins,63,Colchagua,6301,San Fernando,5.08634063223214
78642,4,2020/04/08,6,Libertador General Bernardo O'Higgins,63,Colchagua,6301,San Fernando,5.08634063223214
78642,4,2020/04/03,6,Libertador General Bernardo O'Higgins,63,Colchagua,6301,San Fernando,5.08634063223214
78642,4,2020/04/06,6,Libertador General Bernardo O'Higgins,63,Colchagua,6301,San Fernando,5.08634063223214
78642,-,2020/03/30,6,Libertador General Bernardo O'Higgins,63,Colchagua,6301,San Fernando,-
50617,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6117,San Vicente,-
50617,4,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6117,San Vicente,7.902483355394433
50617,4,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6117,San Vicente,7.902483355394433
50617,4,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6117,San Vicente,7.902483355394433
50617,4,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6117,San Vicente,7.902483355394433
50617,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6117,San Vicente,-
41096,0,2020/04/01,6,Libertador General Bernardo O'Higgins,63,Colchagua,6310,Santa Cruz,0.0
41096,-,2020/04/10,6,Libertador General Bernardo O'Higgins,63,Colchagua,6310,Santa Cruz,-
41096,-,2020/04/08,6,Libertador General Bernardo O'Higgins,63,Colchagua,6310,Santa Cruz,-
41096,-,2020/04/03,6,Libertador General Bernardo O'Higgins,63,Colchagua,6310,Santa Cruz,-
41096,-,2020/04/06,6,Libertador General Bernardo O'Higgins,63,Colchagua,6310,Santa Cruz,-
41096,-,2020/03/30,6,Libertador General Bernardo O'Higgins,63,Colchagua,6310,Santa Cruz,-
44143,-,2020/04/01,7,Maule,72,Cauquenes,7201,Cauquenes,-
44143,4,2020/04/10,7,Maule,72,Cauquenes,7201,Cauquenes,9.061459348028
44143,4,2020/04/08,7,Maule,72,Cauquenes,7201,Cauquenes,9.061459348028
44143,-,2020/04/03,7,Maule,72,Cauquenes,7201,Cauquenes,-
44143,4,2020/04/06,7,Maule,72,Cauquenes,7201,Cauquenes,9.061459348028
44143,-,2020/03/30,7,Maule,72,Cauquenes,7201,Cauquenes,-
9331,-,2020/04/01,7,Maule,72,Cauquenes,7202,Chanco,-
9331,-,2020/04/10,7,Maule,72,Cauquenes,7202,Chanco,-
9331,-,2020/04/08,7,Maule,72,Cauquenes,7202,Chanco,-
9331,-,2020/04/03,7,Maule,72,Cauquenes,7202,Chanco,-
9331,-,2020/04/06,7,Maule,72,Cauquenes,7202,Chanco,-
9331,-,2020/03/30,7,Maule,72,Cauquenes,7202,Chanco,-
22565,4,2020/04/01,7,Maule,74,Linares,7402,Colbún,17.726567693330377
22565,5,2020/04/10,7,Maule,74,Linares,7402,Colbún,22.158209616662973
22565,5,2020/04/08,7,Maule,74,Linares,7402,Colbún,22.158209616662973
22565,4,2020/04/03,7,Maule,74,Linares,7402,Colbún,17.726567693330377
22565,5,2020/04/06,7,Maule,74,Linares,7402,Colbún,22.158209616662973
22565,-,2020/03/30,7,Maule,74,Linares,7402,Colbún,-
50348,-,2020/04/01,7,Maule,71,Talca,7102,Constitución,-
50348,5,2020/04/10,7,Maule,71,Talca,7102,Constitución,9.930881067768333
50348,5,2020/04/08,7,Maule,71,Talca,7102,Constitución,9.930881067768333
50348,-,2020/04/03,7,Maule,71,Talca,7102,Constitución,-
50348,-,2020/04/06,7,Maule,71,Talca,7102,Constitución,-
50348,-,2020/03/30,7,Maule,71,Talca,7102,Constitución,-
9426,-,2020/04/01,7,Maule,71,Talca,7103,Curepto,-
9426,-,2020/04/10,7,Maule,71,Talca,7103,Curepto,-
9426,-,2020/04/08,7,Maule,71,Talca,7103,Curepto,-
9426,-,2020/04/03,7,Maule,71,Talca,7103,Curepto,-
9426,-,2020/04/06,7,Maule,71,Talca,7103,Curepto,-
9426,-,2020/03/30,7,Maule,71,Talca,7103,Curepto,-
163626,8,2020/04/01,7,Maule,73,Curicó,7301,Curicó,4.889198538129637
163626,17,2020/04/10,7,Maule,73,Curicó,7301,Curicó,10.389546893525479
163626,13,2020/04/08,7,Maule,73,Curicó,7301,Curicó,7.94494762446066
163626,11,2020/04/03,7,Maule,73,Curicó,7301,Curicó,6.722647989928251
163626,13,2020/04/06,7,Maule,73,Curicó,7301,Curicó,7.94494762446066
163626,6,2020/03/30,7,Maule,73,Curicó,7301,Curicó,3.666898903597228
4206,-,2020/04/01,7,Maule,71,Talca,7104,Empedrado,-
4206,-,2020/04/10,7,Maule,71,Talca,7104,Empedrado,-
4206,-,2020/04/08,7,Maule,71,Talca,7104,Empedrado,-
4206,-,2020/04/03,7,Maule,71,Talca,7104,Empedrado,-
4206,-,2020/04/06,7,Maule,71,Talca,7104,Empedrado,-
4206,-,2020/03/30,7,Maule,71,Talca,7104,Empedrado,-
10222,-,2020/04/01,7,Maule,73,Curicó,7302,Hualañé,-
10222,-,2020/04/10,7,Maule,73,Curicó,7302,Hualañé,-
10222,-,2020/04/08,7,Maule,73,Curicó,7302,Hualañé,-
10222,-,2020/04/03,7,Maule,73,Curicó,7302,Hualañé,-
10222,-,2020/04/06,7,Maule,73,Curicó,7302,Hualañé,-
10222,-,2020/03/30,7,Maule,73,Curicó,7302,Hualañé,-
6989,-,2020/04/01,7,Maule,73,Curicó,7303,Licantén,-
6989,-,2020/04/10,7,Maule,73,Curicó,7303,Licantén,-
6989,-,2020/04/08,7,Maule,73,Curicó,7303,Licantén,-
6989,-,2020/04/03,7,Maule,73,Curicó,7303,Licantén,-
6989,-,2020/04/06,7,Maule,73,Curicó,7303,Licantén,-
6989,-,2020/03/30,7,Maule,73,Curicó,7303,Licantén,-
101073,6,2020/04/01,7,Maule,74,Linares,7401,Linares,5.936303463833071
101073,13,2020/04/10,7,Maule,74,Linares,7401,Linares,12.861990838304987
101073,12,2020/04/08,7,Maule,74,Linares,7401,Linares,11.872606927666142
101073,10,2020/04/03,7,Maule,74,Linares,7401,Linares,9.893839106388452
101073,11,2020/04/06,7,Maule,74,Linares,7401,Linares,10.883223017027298
101073,4,2020/03/30,7,Maule,74,Linares,7401,Linares,3.957535642555381
32810,-,2020/04/01,7,Maule,74,Linares,7403,Longaví,-
32810,-,2020/04/10,7,Maule,74,Linares,7403,Longaví,-
32810,-,2020/04/08,7,Maule,74,Linares,7403,Longaví,-
32810,-,2020/04/03,7,Maule,74,Linares,7403,Longaví,-
32810,-,2020/04/06,7,Maule,74,Linares,7403,Longaví,-
32810,-,2020/03/30,7,Maule,74,Linares,7403,Longaví,-
60000,-,2020/04/01,7,Maule,71,Talca,7105,Maule,-
60000,-,2020/04/10,7,Maule,71,Talca,7105,Maule,-
60000,-,2020/04/08,7,Maule,71,Talca,7105,Maule,-
60000,-,2020/04/03,7,Maule,71,Talca,7105,Maule,-
60000,-,2020/04/06,7,Maule,71,Talca,7105,Maule,-
60000,-,2020/03/30,7,Maule,71,Talca,7105,Maule,-
49800,-,2020/04/01,7,Maule,73,Curicó,7304,Molina,-
49800,-,2020/04/10,7,Maule,73,Curicó,7304,Molina,-
49800,-,2020/04/08,7,Maule,73,Curicó,7304,Molina,-
49800,-,2020/04/03,7,Maule,73,Curicó,7304,Molina,-
49800,-,2020/04/06,7,Maule,73,Curicó,7304,Molina,-
49800,-,2020/03/30,7,Maule,73,Curicó,7304,Molina,-
44544,-,2020/04/01,7,Maule,74,Linares,7404,Parral,-
44544,5,2020/04/10,7,Maule,74,Linares,7404,Parral,11.22485632183908
44544,4,2020/04/08,7,Maule,74,Linares,7404,Parral,8.979885057471265
44544,-,2020/04/03,7,Maule,74,Linares,7404,Parral,-
44544,-,2020/04/06,7,Maule,74,Linares,7404,Parral,-
44544,4,2020/03/30,7,Maule,74,Linares,7404,Parral,8.979885057471265
9083,-,2020/04/01,7,Maule,71,Talca,7106,Pelarco,-
9083,-,2020/04/10,7,Maule,71,Talca,7106,Pelarco,-
9083,-,2020/04/08,7,Maule,71,Talca,7106,Pelarco,-
9083,-,2020/04/03,7,Maule,71,Talca,7106,Pelarco,-
9083,-,2020/04/06,7,Maule,71,Talca,7106,Pelarco,-
9083,-,2020/03/30,7,Maule,71,Talca,7106,Pelarco,-
8092,-,2020/04/01,7,Maule,72,Cauquenes,7203,Pelluhue,-
8092,-,2020/04/10,7,Maule,72,Cauquenes,7203,Pelluhue,-
8092,-,2020/04/08,7,Maule,72,Cauquenes,7203,Pelluhue,-
8092,-,2020/04/03,7,Maule,72,Cauquenes,7203,Pelluhue,-
8092,-,2020/04/06,7,Maule,72,Cauquenes,7203,Pelluhue,-
8092,-,2020/03/30,7,Maule,72,Cauquenes,7203,Pelluhue,-
8601,-,2020/04/01,7,Maule,71,Talca,7107,Pencahue,-
8601,-,2020/04/10,7,Maule,71,Talca,7107,Pencahue,-
8601,-,2020/04/08,7,Maule,71,Talca,7107,Pencahue,-
8601,-,2020/04/03,7,Maule,71,Talca,7107,Pencahue,-
8601,-,2020/04/06,7,Maule,71,Talca,7107,Pencahue,-
8601,-,2020/03/30,7,Maule,71,Talca,7107,Pencahue,-
11248,-,2020/04/01,7,Maule,73,Curicó,7305,Rauco,-
11248,-,2020/04/10,7,Maule,73,Curicó,7305,Rauco,-
11248,-,2020/04/08,7,Maule,73,Curicó,7305,Rauco,-
11248,-,2020/04/03,7,Maule,73,Curicó,7305,Rauco,-
11248,-,2020/04/06,7,Maule,73,Curicó,7305,Rauco,-
11248,-,2020/03/30,7,Maule,73,Curicó,7305,Rauco,-
21071,-,2020/04/01,7,Maule,74,Linares,7405,Retiro,-
21071,-,2020/04/10,7,Maule,74,Linares,7405,Retiro,-
21071,-,2020/04/08,7,Maule,74,Linares,7405,Retiro,-
21071,-,2020/04/03,7,Maule,74,Linares,7405,Retiro,-
21071,-,2020/04/06,7,Maule,74,Linares,7405,Retiro,-
21071,-,2020/03/30,7,Maule,74,Linares,7405,Retiro,-
14753,-,2020/04/01,7,Maule,71,Talca,7108,Río Claro,-
14753,-,2020/04/10,7,Maule,71,Talca,7108,Río Claro,-
14753,-,2020/04/08,7,Maule,71,Talca,7108,Río Claro,-
14753,-,2020/04/03,7,Maule,71,Talca,7108,Río Claro,-
14753,-,2020/04/06,7,Maule,71,Talca,7108,Río Claro,-
14753,-,2020/03/30,7,Maule,71,Talca,7108,Río Claro,-
16170,-,2020/04/01,7,Maule,73,Curicó,7306,Romeral,-
16170,-,2020/04/10,7,Maule,73,Curicó,7306,Romeral,-
16170,-,2020/04/08,7,Maule,73,Curicó,7306,Romeral,-
16170,-,2020/04/03,7,Maule,73,Curicó,7306,Romeral,-
16170,-,2020/04/06,7,Maule,73,Curicó,7306,Romeral,-
16170,-,2020/03/30,7,Maule,73,Curicó,7306,Romeral,-
19469,-,2020/04/01,7,Maule,73,Curicó,7307,Sagrada Familia,-
19469,-,2020/04/10,7,Maule,73,Curicó,7307,Sagrada Familia,-
19469,-,2020/04/08,7,Maule,73,Curicó,7307,Sagrada Familia,-
19469,-,2020/04/03,7,Maule,73,Curicó,7307,Sagrada Familia,-
19469,-,2020/04/06,7,Maule,73,Curicó,7307,Sagrada Familia,-
19469,-,2020/03/30,7,Maule,73,Curicó,7307,Sagrada Familia,-
46292,-,2020/04/01,7,Maule,71,Talca,7109,San Clemente,-
46292,-,2020/04/10,7,Maule,71,Talca,7109,San Clemente,-
46292,-,2020/04/08,7,Maule,71,Talca,7109,San Clemente,-
46292,-,2020/04/03,7,Maule,71,Talca,7109,San Clemente,-
46292,-,2020/04/06,7,Maule,71,Talca,7109,San Clemente,-
46292,-,2020/03/30,7,Maule,71,Talca,7109,San Clemente,-
49451,-,2020/04/01,7,Maule,74,Linares,7406,San Javier,-
49451,8,2020/04/10,7,Maule,74,Linares,7406,San Javier,16.177630381589857
49451,7,2020/04/08,7,Maule,74,Linares,7406,San Javier,14.155426583891124
49451,-,2020/04/03,7,Maule,74,Linares,7406,San Javier,-
49451,7,2020/04/06,7,Maule,74,Linares,7406,San Javier,14.155426583891124
49451,-,2020/03/30,7,Maule,74,Linares,7406,San Javier,-
9959,-,2020/04/01,7,Maule,71,Talca,7110,San Rafael,-
9959,-,2020/04/10,7,Maule,71,Talca,7110,San Rafael,-
9959,-,2020/04/08,7,Maule,71,Talca,7110,San Rafael,-
9959,-,2020/04/03,7,Maule,71,Talca,7110,San Rafael,-
9959,-,2020/04/06,7,Maule,71,Talca,7110,San Rafael,-
9959,-,2020/03/30,7,Maule,71,Talca,7110,San Rafael,-
236724,37,2020/04/01,7,Maule,71,Talca,7101,Talca,15.630016390395566
236724,51,2020/04/10,7,Maule,71,Talca,7101,Talca,21.544076646220915
236724,51,2020/04/08,7,Maule,71,Talca,7101,Talca,21.544076646220915
236724,42,2020/04/03,7,Maule,71,Talca,7101,Talca,17.742180767476047
236724,48,2020/04/06,7,Maule,71,Talca,7101,Talca,20.276778019972625
236724,34,2020/03/30,7,Maule,71,Talca,7101,Talca,14.362717764147277
30850,-,2020/04/01,7,Maule,73,Curicó,7308,Teno,-
30850,-,2020/04/10,7,Maule,73,Curicó,7308,Teno,-
30850,-,2020/04/08,7,Maule,73,Curicó,7308,Teno,-
30850,-,2020/04/03,7,Maule,73,Curicó,7308,Teno,-
30850,-,2020/04/06,7,Maule,73,Curicó,7308,Teno,-
30850,-,2020/03/30,7,Maule,73,Curicó,7308,Teno,-
4381,-,2020/04/01,7,Maule,73,Curicó,7309,Vichuquén,-
4381,-,2020/04/10,7,Maule,73,Curicó,7309,Vichuquén,-
4381,-,2020/04/08,7,Maule,73,Curicó,7309,Vichuquén,-
4381,-,2020/04/03,7,Maule,73,Curicó,7309,Vichuquén,-
4381,-,2020/04/06,7,Maule,73,Curicó,7309,Vichuquén,-
4381,-,2020/03/30,7,Maule,73,Curicó,7309,Vichuquén,-
17512,-,2020/04/01,7,Maule,74,Linares,7407,Villa Alegre,-
17512,-,2020/04/10,7,Maule,74,Linares,7407,Villa Alegre,-
17512,-,2020/04/08,7,Maule,74,Linares,7407,Villa Alegre,-
17512,-,2020/04/03,7,Maule,74,Linares,7407,Villa Alegre,-
17512,-,2020/04/06,7,Maule,74,Linares,7407,Villa Alegre,-
17512,-,2020/03/30,7,Maule,74,Linares,7407,Villa Alegre,-
19200,-,2020/04/01,7,Maule,74,Linares,7408,Yerbas Buenas,-
19200,-,2020/04/10,7,Maule,74,Linares,7408,Yerbas Buenas,-
19200,-,2020/04/08,7,Maule,74,Linares,7408,Yerbas Buenas,-
19200,-,2020/04/03,7,Maule,74,Linares,7408,Yerbas Buenas,-
19200,-,2020/04/06,7,Maule,74,Linares,7408,Yerbas Buenas,-
19200,-,2020/03/30,7,Maule,74,Linares,7408,Yerbas Buenas,-
22607,18,2020/04/01,16,Ñuble,161,Diguillín,16102,Bulnes,79.6213562171009
22607,48,2020/04/10,16,Ñuble,161,Diguillín,16102,Bulnes,212.32361657893574
22607,45,2020/04/08,16,Ñuble,161,Diguillín,16102,Bulnes,199.05339054275225
22607,32,2020/04/03,16,Ñuble,161,Diguillín,16102,Bulnes,141.5490777192905
22607,36,2020/04/06,16,Ñuble,161,Diguillín,16102,Bulnes,159.2427124342018
22607,12,2020/03/30,16,Ñuble,161,Diguillín,16102,Bulnes,53.080904144733935
198624,173,2020/04/01,16,Ñuble,161,Diguillín,16101,Chillán,87.09924279039794
198624,342,2020/04/10,16,Ñuble,161,Diguillín,16101,Chillán,172.1846302561624
198624,327,2020/04/08,16,Ñuble,161,Diguillín,16101,Chillán,164.63267278878686
198624,240,2020/04/03,16,Ñuble,161,Diguillín,16101,Chillán,120.8313194780087
198624,291,2020/04/06,16,Ñuble,161,Diguillín,16101,Chillán,146.50797486708555
198624,114,2020/03/30,16,Ñuble,161,Diguillín,16101,Chillán,57.39487675205413
33827,22,2020/04/01,16,Ñuble,161,Diguillín,16103,Chillán Viejo,65.03680491914743
33827,40,2020/04/10,16,Ñuble,161,Diguillín,16103,Chillán Viejo,118.24873621663168
33827,34,2020/04/08,16,Ñuble,161,Diguillín,16103,Chillán Viejo,100.51142578413693
33827,26,2020/04/03,16,Ñuble,161,Diguillín,16103,Chillán Viejo,76.8616785408106
33827,30,2020/04/06,16,Ñuble,161,Diguillín,16103,Chillán Viejo,88.68655216247376
33827,13,2020/03/30,16,Ñuble,161,Diguillín,16103,Chillán Viejo,38.4308392704053
5275,-,2020/04/01,16,Ñuble,162,Itata,16202,Cobquecura,-
5275,-,2020/04/10,16,Ñuble,162,Itata,16202,Cobquecura,-
5275,-,2020/04/08,16,Ñuble,162,Itata,16202,Cobquecura,-
5275,-,2020/04/03,16,Ñuble,162,Itata,16202,Cobquecura,-
5275,-,2020/04/06,16,Ñuble,162,Itata,16202,Cobquecura,-
5275,-,2020/03/30,16,Ñuble,162,Itata,16202,Cobquecura,-
16845,-,2020/04/01,16,Ñuble,162,Itata,16203,Coelemu,-
16845,4,2020/04/10,16,Ñuble,162,Itata,16203,Coelemu,23.745918670228555
16845,4,2020/04/08,16,Ñuble,162,Itata,16203,Coelemu,23.745918670228555
16845,-,2020/04/03,16,Ñuble,162,Itata,16203,Coelemu,-
16845,-,2020/04/06,16,Ñuble,162,Itata,16203,Coelemu,-
16845,-,2020/03/30,16,Ñuble,162,Itata,16203,Coelemu,-
28375,-,2020/04/01,16,Ñuble,163,Punilla,16302,Coihueco,-
28375,8,2020/04/10,16,Ñuble,163,Punilla,16302,Coihueco,28.19383259911894
28375,7,2020/04/08,16,Ñuble,163,Punilla,16302,Coihueco,24.669603524229075
28375,-,2020/04/03,16,Ñuble,163,Punilla,16302,Coihueco,-
28375,6,2020/04/06,16,Ñuble,163,Punilla,16302,Coihueco,21.145374449339208
28375,-,2020/03/30,16,Ñuble,163,Punilla,16302,Coihueco,-
12334,-,2020/04/01,16,Ñuble,161,Diguillín,16104,El Carmen,-
12334,-,2020/04/10,16,Ñuble,161,Diguillín,16104,El Carmen,-
12334,-,2020/04/08,16,Ñuble,161,Diguillín,16104,El Carmen,-
12334,-,2020/04/03,16,Ñuble,161,Diguillín,16104,El Carmen,-
12334,-,2020/04/06,16,Ñuble,161,Diguillín,16104,El Carmen,-
12334,-,2020/03/30,16,Ñuble,161,Diguillín,16104,El Carmen,-
5414,-,2020/04/01,16,Ñuble,162,Itata,16204,Ninhue,-
5414,-,2020/04/10,16,Ñuble,162,Itata,16204,Ninhue,-
5414,-,2020/04/08,16,Ñuble,162,Itata,16204,Ninhue,-
5414,-,2020/04/03,16,Ñuble,162,Itata,16204,Ninhue,-
5414,-,2020/04/06,16,Ñuble,162,Itata,16204,Ninhue,-
5414,-,2020/03/30,16,Ñuble,162,Itata,16204,Ninhue,-
11567,-,2020/04/01,16,Ñuble,163,Punilla,16303,Ñiquén,-
11567,-,2020/04/10,16,Ñuble,163,Punilla,16303,Ñiquén,-
11567,-,2020/04/08,16,Ñuble,163,Punilla,16303,Ñiquén,-
11567,-,2020/04/03,16,Ñuble,163,Punilla,16303,Ñiquén,-
11567,-,2020/04/06,16,Ñuble,163,Punilla,16303,Ñiquén,-
11567,-,2020/03/30,16,Ñuble,163,Punilla,16303,Ñiquén,-
8639,-,2020/04/01,16,Ñuble,161,Diguillín,16105,Pemuco,-
8639,-,2020/04/10,16,Ñuble,161,Diguillín,16105,Pemuco,-
8639,-,2020/04/08,16,Ñuble,161,Diguillín,16105,Pemuco,-
8639,-,2020/04/03,16,Ñuble,161,Diguillín,16105,Pemuco,-
8639,-,2020/04/06,16,Ñuble,161,Diguillín,16105,Pemuco,-
