,Fecha,Origen,Destino,Viajes
80031,2020-05-09,Maipu,Lo Barnechea,27
80032,2020-05-09,Maipu,Lo Espejo,119
80033,2020-05-09,Maipu,Lo Prado,307
80034,2020-05-09,Maipu,Macul,58
80035,2020-05-09,Maipu,Maipu,6274
80036,2020-05-09,Maipu,Nunoa,465
80037,2020-05-09,Maipu,Pedro Aguirre Cerda,51
80038,2020-05-09,Maipu,Penalolen,36
80039,2020-05-09,Maipu,Providencia,1269
80040,2020-05-09,Maipu,Pudahuel,370
80041,2020-05-09,Maipu,Puente Alto,32
80042,2020-05-09,Maipu,Quilicura,87
80043,2020-05-09,Maipu,Quinta Normal,131
80044,2020-05-09,Maipu,Recoleta,353
80045,2020-05-09,Maipu,Renca,68
80046,2020-05-09,Maipu,San Bernardo,110
80047,2020-05-09,Maipu,San Joaquin,77
80048,2020-05-09,Maipu,San Miguel,130
80049,2020-05-09,Maipu,San Ramon,11
80050,2020-05-09,Maipu,Santiago,1568
80051,2020-05-09,Maipu,Vitacura,56
80052,2020-05-09,Nunoa,Cerrillos,207
80053,2020-05-09,Nunoa,Cerro Navia,98
80054,2020-05-09,Nunoa,Conchali,207
80055,2020-05-09,Nunoa,El Bosque,52
80056,2020-05-09,Nunoa,Estacion Central,549
80057,2020-05-09,Nunoa,Huechuraba,9
80058,2020-05-09,Nunoa,Independencia,435
80059,2020-05-09,Nunoa,La Cisterna,345
80060,2020-05-09,Nunoa,La Florida,622
80061,2020-05-09,Nunoa,La Granja,8
80062,2020-05-09,Nunoa,La Pintana,20
80063,2020-05-09,Nunoa,La Reina,491
80064,2020-05-09,Nunoa,Las Condes,801
80065,2020-05-09,Nunoa,Lo Barnechea,22
80066,2020-05-09,Nunoa,Lo Espejo,37
80067,2020-05-09,Nunoa,Lo Prado,413
80068,2020-05-09,Nunoa,Macul,319
80069,2020-05-09,Nunoa,Maipu,242
80070,2020-05-09,Nunoa,Nunoa,2661
80071,2020-05-09,Nunoa,Pedro Aguirre Cerda,146
80072,2020-05-09,Nunoa,Penalolen,715
80073,2020-05-09,Nunoa,Providencia,1988
80074,2020-05-09,Nunoa,Pudahuel,330
80075,2020-05-09,Nunoa,Puente Alto,532
80076,2020-05-09,Nunoa,Quilicura,207
80077,2020-05-09,Nunoa,Quinta Normal,212
80078,2020-05-09,Nunoa,Recoleta,409
80079,2020-05-09,Nunoa,Renca,32
80080,2020-05-09,Nunoa,San Bernardo,174
80081,2020-05-09,Nunoa,San Joaquin,116
80082,2020-05-09,Nunoa,San Miguel,277
80083,2020-05-09,Nunoa,San Ramon,90
80084,2020-05-09,Nunoa,Santiago,3110
80085,2020-05-09,Nunoa,Vitacura,15
80086,2020-05-09,Pedro Aguirre Cerda,Cerrillos,108
80087,2020-05-09,Pedro Aguirre Cerda,Cerro Navia,7
80088,2020-05-09,Pedro Aguirre Cerda,Conchali,2
80089,2020-05-09,Pedro Aguirre Cerda,El Bosque,170
80090,2020-05-09,Pedro Aguirre Cerda,Estacion Central,393
80091,2020-05-09,Pedro Aguirre Cerda,Huechuraba,3
80092,2020-05-09,Pedro Aguirre Cerda,Independencia,28
80093,2020-05-09,Pedro Aguirre Cerda,La Cisterna,35
80094,2020-05-09,Pedro Aguirre Cerda,La Florida,55
80095,2020-05-09,Pedro Aguirre Cerda,La Pintana,7
80096,2020-05-09,Pedro Aguirre Cerda,La Reina,45
80097,2020-05-09,Pedro Aguirre Cerda,Las Condes,246
80098,2020-05-09,Pedro Aguirre Cerda,Lo Barnechea,14
80099,2020-05-09,Pedro Aguirre Cerda,Lo Espejo,153
80100,2020-05-09,Pedro Aguirre Cerda,Lo Prado,11
80101,2020-05-09,Pedro Aguirre Cerda,Macul,33
80102,2020-05-09,Pedro Aguirre Cerda,Maipu,118
80103,2020-05-09,Pedro Aguirre Cerda,Nunoa,237
80104,2020-05-09,Pedro Aguirre Cerda,Pedro Aguirre Cerda,390
80105,2020-05-09,Pedro Aguirre Cerda,Penalolen,35
80106,2020-05-09,Pedro Aguirre Cerda,Providencia,409
80107,2020-05-09,Pedro Aguirre Cerda,Pudahuel,22
80108,2020-05-09,Pedro Aguirre Cerda,Puente Alto,47
80109,2020-05-09,Pedro Aguirre Cerda,Quilicura,21
80110,2020-05-09,Pedro Aguirre Cerda,Quinta Normal,28
80111,2020-05-09,Pedro Aguirre Cerda,Recoleta,105
80112,2020-05-09,Pedro Aguirre Cerda,Renca,28
80113,2020-05-09,Pedro Aguirre Cerda,San Bernardo,322
80114,2020-05-09,Pedro Aguirre Cerda,San Joaquin,19
80115,2020-05-09,Pedro Aguirre Cerda,San Miguel,113
80116,2020-05-09,Pedro Aguirre Cerda,San Ramon,11
80117,2020-05-09,Pedro Aguirre Cerda,Santiago,728
80118,2020-05-09,Pedro Aguirre Cerda,Vitacura,15
80119,2020-05-09,Penalolen,Cerrillos,32
80120,2020-05-09,Penalolen,Cerro Navia,17
80121,2020-05-09,Penalolen,Conchali,39
80122,2020-05-09,Penalolen,El Bosque,2
80123,2020-05-09,Penalolen,Estacion Central,123
80124,2020-05-09,Penalolen,Huechuraba,11
80125,2020-05-09,Penalolen,Independencia,109
80126,2020-05-09,Penalolen,La Cisterna,188
80127,2020-05-09,Penalolen,La Florida,454
80128,2020-05-09,Penalolen,La Granja,12
80129,2020-05-09,Penalolen,La Pintana,2
80130,2020-05-09,Penalolen,La Reina,373
80131,2020-05-09,Penalolen,Las Condes,626
80132,2020-05-09,Penalolen,Lo Barnechea,27
80133,2020-05-09,Penalolen,Lo Espejo,8
80134,2020-05-09,Penalolen,Lo Prado,66
80135,2020-05-09,Penalolen,Macul,199
80136,2020-05-09,Penalolen,Maipu,36
80137,2020-05-09,Penalolen,Nunoa,724
80138,2020-05-09,Penalolen,Pedro Aguirre Cerda,23
80139,2020-05-09,Penalolen,Penalolen,745
80140,2020-05-09,Penalolen,Providencia,910
80141,2020-05-09,Penalolen,Pudahuel,55
80142,2020-05-09,Penalolen,Puente Alto,382
80143,2020-05-09,Penalolen,Quilicura,47
80144,2020-05-09,Penalolen,Quinta Normal,57
80145,2020-05-09,Penalolen,Recoleta,107
80146,2020-05-09,Penalolen,Renca,20
80147,2020-05-09,Penalolen,San Bernardo,16
80148,2020-05-09,Penalolen,San Joaquin,35
80149,2020-05-09,Penalolen,San Miguel,75
80150,2020-05-09,Penalolen,San Ramon,98
80151,2020-05-09,Penalolen,Santiago,856
80152,2020-05-09,Penalolen,Vitacura,52
80153,2020-05-09,Providencia,Cerrillos,248
80154,2020-05-09,Providencia,Cerro Navia,213
80155,2020-05-09,Providencia,Conchali,310
80156,2020-05-09,Providencia,El Bosque,115
80157,2020-05-09,Providencia,Estacion Central,1543
80158,2020-05-09,Providencia,Huechuraba,13
80159,2020-05-09,Providencia,Independencia,643
80160,2020-05-09,Providencia,La Cisterna,731
80161,2020-05-09,Providencia,La Florida,1015
80162,2020-05-09,Providencia,La Granja,56
80163,2020-05-09,Providencia,La Pintana,19
80164,2020-05-09,Providencia,La Reina,517
80165,2020-05-09,Providencia,Las Condes,1796
80166,2020-05-09,Providencia,Lo Barnechea,68
80167,2020-05-09,Providencia,Lo Espejo,107
80168,2020-05-09,Providencia,Lo Prado,1433
80169,2020-05-09,Providencia,Macul,271
80170,2020-05-09,Providencia,Maipu,565
80171,2020-05-09,Providencia,Nunoa,1587
80172,2020-05-09,Providencia,Pedro Aguirre Cerda,267
80173,2020-05-09,Providencia,Penalolen,560
80174,2020-05-09,Providencia,Providencia,4044
80175,2020-05-09,Providencia,Pudahuel,696
80176,2020-05-09,Providencia,Puente Alto,1079
80177,2020-05-09,Providencia,Quilicura,230
80178,2020-05-09,Providencia,Quinta Normal,499
80179,2020-05-09,Providencia,Recoleta,663
80180,2020-05-09,Providencia,Renca,177
80181,2020-05-09,Providencia,San Bernardo,367
80182,2020-05-09,Providencia,San Joaquin,206
80183,2020-05-09,Providencia,San Miguel,690
80184,2020-05-09,Providencia,San Ramon,235
80185,2020-05-09,Providencia,Santiago,5250
80186,2020-05-09,Providencia,Vitacura,71
80187,2020-05-09,Pudahuel,Cerrillos,19
80188,2020-05-09,Pudahuel,Cerro Navia,294
80189,2020-05-09,Pudahuel,Conchali,88
80190,2020-05-09,Pudahuel,El Bosque,6
80191,2020-05-09,Pudahuel,Estacion Central,455
80192,2020-05-09,Pudahuel,Huechuraba,18
80193,2020-05-09,Pudahuel,Independencia,143
80194,2020-05-09,Pudahuel,La Cisterna,79
80195,2020-05-09,Pudahuel,La Florida,151
80196,2020-05-09,Pudahuel,La Granja,11
80197,2020-05-09,Pudahuel,La Reina,98
80198,2020-05-09,Pudahuel,Las Condes,703
80199,2020-05-09,Pudahuel,Lo Barnechea,37
80200,2020-05-09,Pudahuel,Lo Espejo,6
80201,2020-05-09,Pudahuel,Lo Prado,724
80202,2020-05-09,Pudahuel,Macul,58
80203,2020-05-09,Pudahuel,Maipu,579
80204,2020-05-09,Pudahuel,Nunoa,402
80205,2020-05-09,Pudahuel,Pedro Aguirre Cerda,11
80206,2020-05-09,Pudahuel,Penalolen,61
80207,2020-05-09,Pudahuel,Providencia,1122
80208,2020-05-09,Pudahuel,Pudahuel,2047
80209,2020-05-09,Pudahuel,Puente Alto,104
80210,2020-05-09,Pudahuel,Quilicura,103
80211,2020-05-09,Pudahuel,Quinta Normal,356
80212,2020-05-09,Pudahuel,Recoleta,369
80213,2020-05-09,Pudahuel,Renca,83
80214,2020-05-09,Pudahuel,San Bernardo,52
80215,2020-05-09,Pudahuel,San Joaquin,87
80216,2020-05-09,Pudahuel,San Miguel,155
80217,2020-05-09,Pudahuel,San Ramon,17
80218,2020-05-09,Pudahuel,Santiago,1811
80219,2020-05-09,Pudahuel,Vitacura,59
80220,2020-05-09,Puente Alto,Cerrillos,45
80221,2020-05-09,Puente Alto,Cerro Navia,21
80222,2020-05-09,Puente Alto,Conchali,60
80223,2020-05-09,Puente Alto,El Bosque,39
80224,2020-05-09,Puente Alto,Estacion Central,220
80225,2020-05-09,Puente Alto,Huechuraba,24
80226,2020-05-09,Puente Alto,Independencia,140
80227,2020-05-09,Puente Alto,La Cisterna,357
80228,2020-05-09,Puente Alto,La Florida,1648
80229,2020-05-09,Puente Alto,La Granja,51
80230,2020-05-09,Puente Alto,La Pintana,66
80231,2020-05-09,Puente Alto,La Reina,551
80232,2020-05-09,Puente Alto,Las Condes,1420
80233,2020-05-09,Puente Alto,Lo Barnechea,32
80234,2020-05-09,Puente Alto,Lo Espejo,18
80235,2020-05-09,Puente Alto,Lo Prado,139
80236,2020-05-09,Puente Alto,Macul,189
80237,2020-05-09,Puente Alto,Maipu,40
80238,2020-05-09,Puente Alto,Nunoa,876
80239,2020-05-09,Puente Alto,Pedro Aguirre Cerda,56
80240,2020-05-09,Puente Alto,Penalolen,727
80241,2020-05-09,Puente Alto,Providencia,2275
80242,2020-05-09,Puente Alto,Pudahuel,144
80243,2020-05-09,Puente Alto,Puente Alto,3853
80244,2020-05-09,Puente Alto,Quilicura,77
80245,2020-05-09,Puente Alto,Quinta Normal,73
80246,2020-05-09,Puente Alto,Recoleta,266
80247,2020-05-09,Puente Alto,Renca,13
80248,2020-05-09,Puente Alto,San Bernardo,49
80249,2020-05-09,Puente Alto,San Joaquin,260
80250,2020-05-09,Puente Alto,San Miguel,261
80251,2020-05-09,Puente Alto,San Ramon,87
80252,2020-05-09,Puente Alto,Santiago,1430
80253,2020-05-09,Puente Alto,Vitacura,65
80254,2020-05-09,Quilicura,Cerrillos,23
80255,2020-05-09,Quilicura,Cerro Navia,38
80256,2020-05-09,Quilicura,Conchali,434
80257,2020-05-09,Quilicura,El Bosque,6
80258,2020-05-09,Quilicura,Estacion Central,250
80259,2020-05-09,Quilicura,Huechuraba,57
80260,2020-05-09,Quilicura,Independencia,536
80261,2020-05-09,Quilicura,La Cisterna,115
80262,2020-05-09,Quilicura,La Florida,138
80263,2020-05-09,Quilicura,La Granja,8
80264,2020-05-09,Quilicura,La Reina,59
80265,2020-05-09,Quilicura,Las Condes,156
80266,2020-05-09,Quilicura,Lo Barnechea,13
80267,2020-05-09,Quilicura,Lo Espejo,12
80268,2020-05-09,Quilicura,Lo Prado,148
80269,2020-05-09,Quilicura,Macul,53
80270,2020-05-09,Quilicura,Maipu,89
80271,2020-05-09,Quilicura,Nunoa,356
80272,2020-05-09,Quilicura,Pedro Aguirre Cerda,39
80273,2020-05-09,Quilicura,Penalolen,53
80274,2020-05-09,Quilicura,Providencia,382
80275,2020-05-09,Quilicura,Pudahuel,90
80276,2020-05-09,Quilicura,Puente Alto,43
80277,2020-05-09,Quilicura,Quilicura,1557
80278,2020-05-09,Quilicura,Quinta Normal,82
80279,2020-05-09,Quilicura,Recoleta,286
80280,2020-05-09,Quilicura,Renca,178
80281,2020-05-09,Quilicura,San Bernardo,39
80282,2020-05-09,Quilicura,San Joaquin,53
80283,2020-05-09,Quilicura,San Miguel,147
80284,2020-05-09,Quilicura,San Ramon,31
80285,2020-05-09,Quilicura,Santiago,1609
80286,2020-05-09,Quilicura,Vitacura,26
80287,2020-05-09,Quinta Normal,Cerrillos,32
80288,2020-05-09,Quinta Normal,Cerro Navia,432
80289,2020-05-09,Quinta Normal,Conchali,34
80290,2020-05-09,Quinta Normal,El Bosque,18
80291,2020-05-09,Quinta Normal,Estacion Central,153
80292,2020-05-09,Quinta Normal,Huechuraba,14
80293,2020-05-09,Quinta Normal,Independencia,69
80294,2020-05-09,Quinta Normal,La Cisterna,99
80295,2020-05-09,Quinta Normal,La Florida,136
80296,2020-05-09,Quinta Normal,La Reina,89
80297,2020-05-09,Quinta Normal,Las Condes,377
80298,2020-05-09,Quinta Normal,Lo Barnechea,18
80299,2020-05-09,Quinta Normal,Lo Espejo,15
80300,2020-05-09,Quinta Normal,Lo Prado,169
80301,2020-05-09,Quinta Normal,Macul,33
80302,2020-05-09,Quinta Normal,Maipu,136
80303,2020-05-09,Quinta Normal,Nunoa,258
80304,2020-05-09,Quinta Normal,Pedro Aguirre Cerda,31
80305,2020-05-09,Quinta Normal,Penalolen,44
80306,2020-05-09,Quinta Normal,Providencia,641
80307,2020-05-09,Quinta Normal,Pudahuel,285
80308,2020-05-09,Quinta Normal,Puente Alto,46
80309,2020-05-09,Quinta Normal,Quilicura,72
80310,2020-05-09,Quinta Normal,Quinta Normal,535
80311,2020-05-09,Quinta Normal,Recoleta,174
80312,2020-05-09,Quinta Normal,Renca,91
80313,2020-05-09,Quinta Normal,San Bernardo,41
80314,2020-05-09,Quinta Normal,San Joaquin,46
80315,2020-05-09,Quinta Normal,San Miguel,103
80316,2020-05-09,Quinta Normal,San Ramon,11
80317,2020-05-09,Quinta Normal,Santiago,1297
80318,2020-05-09,Quinta Normal,Vitacura,87
80319,2020-05-09,Recoleta,Cerrillos,93
80320,2020-05-09,Recoleta,Cerro Navia,64
80321,2020-05-09,Recoleta,Conchali,293
80322,2020-05-09,Recoleta,El Bosque,9
80323,2020-05-09,Recoleta,Estacion Central,637
80324,2020-05-09,Recoleta,Huechuraba,143
80325,2020-05-09,Recoleta,Independencia,351
80326,2020-05-09,Recoleta,La Cisterna,480
80327,2020-05-09,Recoleta,La Florida,196
80328,2020-05-09,Recoleta,La Granja,14
80329,2020-05-09,Recoleta,La Pintana,6
80330,2020-05-09,Recoleta,La Reina,79
80331,2020-05-09,Recoleta,Las Condes,504
80332,2020-05-09,Recoleta,Lo Barnechea,23
80333,2020-05-09,Recoleta,Lo Espejo,14
80334,2020-05-09,Recoleta,Lo Prado,446
80335,2020-05-09,Recoleta,Macul,63
80336,2020-05-09,Recoleta,Maipu,174
80337,2020-05-09,Recoleta,Nunoa,424
80338,2020-05-09,Recoleta,Pedro Aguirre Cerda,72
80339,2020-05-09,Recoleta,Penalolen,60
80340,2020-05-09,Recoleta,Providencia,809
80341,2020-05-09,Recoleta,Pudahuel,322
80342,2020-05-09,Recoleta,Puente Alto,166
80343,2020-05-09,Recoleta,Quilicura,202
80344,2020-05-09,Recoleta,Quinta Normal,156
80345,2020-05-09,Recoleta,Recoleta,2529
80346,2020-05-09,Recoleta,Renca,37
80347,2020-05-09,Recoleta,San Bernardo,71
80348,2020-05-09,Recoleta,San Joaquin,54
80349,2020-05-09,Recoleta,San Miguel,393
80350,2020-05-09,Recoleta,San Ramon,54
80351,2020-05-09,Recoleta,Santiago,2794
80352,2020-05-09,Recoleta,Vitacura,59
80353,2020-05-09,Renca,Cerrillos,27
80354,2020-05-09,Renca,Cerro Navia,74
80355,2020-05-09,Renca,Conchali,51
80356,2020-05-09,Renca,El Bosque,3
80357,2020-05-09,Renca,Estacion Central,100
80358,2020-05-09,Renca,Huechuraba,10
80359,2020-05-09,Renca,Independencia,91
80360,2020-05-09,Renca,La Cisterna,20
80361,2020-05-09,Renca,La Florida,53
80362,2020-05-09,Renca,La Granja,2
80363,2020-05-09,Renca,La Pintana,2
80364,2020-05-09,Renca,La Reina,38
80365,2020-05-09,Renca,Las Condes,199
80366,2020-05-09,Renca,Lo Barnechea,12
80367,2020-05-09,Renca,Lo Espejo,11
80368,2020-05-09,Renca,Lo Prado,38
80369,2020-05-09,Renca,Macul,11
80370,2020-05-09,Renca,Maipu,81
80371,2020-05-09,Renca,Nunoa,109
80372,2020-05-09,Renca,Pedro Aguirre Cerda,28
80373,2020-05-09,Renca,Penalolen,35
80374,2020-05-09,Renca,Providencia,284
80375,2020-05-09,Renca,Pudahuel,156
80376,2020-05-09,Renca,Puente Alto,39
80377,2020-05-09,Renca,Quilicura,86
80378,2020-05-09,Renca,Quinta Normal,114
80379,2020-05-09,Renca,Recoleta,53
80380,2020-05-09,Renca,Renca,699
80381,2020-05-09,Renca,San Bernardo,34
80382,2020-05-09,Renca,San Joaquin,30
80383,2020-05-09,Renca,San Miguel,39
80384,2020-05-09,Renca,San Ramon,9
80385,2020-05-09,Renca,Santiago,493
80386,2020-05-09,Renca,Vitacura,36
80387,2020-05-09,San Bernardo,Cerrillos,49
80388,2020-05-09,San Bernardo,Cerro Navia,21
80389,2020-05-09,San Bernardo,Conchali,23
80390,2020-05-09,San Bernardo,El Bosque,253
80391,2020-05-09,San Bernardo,Estacion Central,1408
80392,2020-05-09,San Bernardo,Huechuraba,3
80393,2020-05-09,San Bernardo,Independencia,37
80394,2020-05-09,San Bernardo,La Cisterna,169
80395,2020-05-09,San Bernardo,La Florida,64
80396,2020-05-09,San Bernardo,La Granja,18
80397,2020-05-09,San Bernardo,La Pintana,64
80398,2020-05-09,San Bernardo,La Reina,39
80399,2020-05-09,San Bernardo,Las Condes,234
80400,2020-05-09,San Bernardo,Lo Espejo,169
80401,2020-05-09,San Bernardo,Lo Prado,49
80402,2020-05-09,San Bernardo,Macul,20
80403,2020-05-09,San Bernardo,Maipu,25
80404,2020-05-09,San Bernardo,Nunoa,172
80405,2020-05-09,San Bernardo,Pedro Aguirre Cerda,548
80406,2020-05-09,San Bernardo,Penalolen,44
80407,2020-05-09,San Bernardo,Providencia,296
80408,2020-05-09,San Bernardo,Pudahuel,29
80409,2020-05-09,San Bernardo,Puente Alto,105
80410,2020-05-09,San Bernardo,Quilicura,31
80411,2020-05-09,San Bernardo,Quinta Normal,6
80412,2020-05-09,San Bernardo,Recoleta,138
80413,2020-05-09,San Bernardo,Renca,22
80414,2020-05-09,San Bernardo,San Bernardo,1029
80415,2020-05-09,San Bernardo,San Joaquin,20
80416,2020-05-09,San Bernardo,San Miguel,107
80417,2020-05-09,San Bernardo,Santiago,651
80418,2020-05-09,San Bernardo,Vitacura,6
80419,2020-05-09,San Joaquin,Cerrillos,45
80420,2020-05-09,San Joaquin,Cerro Navia,12
80421,2020-05-09,San Joaquin,Conchali,40
80422,2020-05-09,San Joaquin,El Bosque,8
80423,2020-05-09,San Joaquin,Estacion Central,62
80424,2020-05-09,San Joaquin,Huechuraba,5
80425,2020-05-09,San Joaquin,Independencia,47
80426,2020-05-09,San Joaquin,La Cisterna,46
80427,2020-05-09,San Joaquin,La Florida,182
80428,2020-05-09,San Joaquin,La Granja,13
80429,2020-05-09,San Joaquin,La Pintana,4
80430,2020-05-09,San Joaquin,La Reina,53
80431,2020-05-09,San Joaquin,Las Condes,125
80432,2020-05-09,San Joaquin,Lo Barnechea,5
80433,2020-05-09,San Joaquin,Lo Espejo,23
80434,2020-05-09,San Joaquin,Lo Prado,87
80435,2020-05-09,San Joaquin,Macul,151
80436,2020-05-09,San Joaquin,Maipu,55
80437,2020-05-09,San Joaquin,Nunoa,145
80438,2020-05-09,San Joaquin,Pedro Aguirre Cerda,38
80439,2020-05-09,San Joaquin,Penalolen,36
80440,2020-05-09,San Joaquin,Providencia,272
80441,2020-05-09,San Joaquin,Pudahuel,89
80442,2020-05-09,San Joaquin,Puente Alto,150
80443,2020-05-09,San Joaquin,Quilicura,44
80444,2020-05-09,San Joaquin,Quinta Normal,39
80445,2020-05-09,San Joaquin,Recoleta,70
80446,2020-05-09,San Joaquin,Renca,15
80447,2020-05-09,San Joaquin,San Bernardo,26
80448,2020-05-09,San Joaquin,San Joaquin,148
80449,2020-05-09,San Joaquin,San Miguel,104
80450,2020-05-09,San Joaquin,San Ramon,23
80451,2020-05-09,San Joaquin,Santiago,458
80452,2020-05-09,San Joaquin,Vitacura,6
80453,2020-05-09,San Miguel,Cerrillos,42
80454,2020-05-09,San Miguel,Cerro Navia,18
80455,2020-05-09,San Miguel,Conchali,59
80456,2020-05-09,San Miguel,El Bosque,37
80457,2020-05-09,San Miguel,Estacion Central,302
80458,2020-05-09,San Miguel,Huechuraba,10
80459,2020-05-09,San Miguel,Independencia,150
80460,2020-05-09,San Miguel,La Cisterna,595
80461,2020-05-09,San Miguel,La Florida,122
80462,2020-05-09,San Miguel,La Granja,7
80463,2020-05-09,San Miguel,La Pintana,2
80464,2020-05-09,San Miguel,La Reina,97
80465,2020-05-09,San Miguel,Las Condes,396
80466,2020-05-09,San Miguel,Lo Barnechea,16
80467,2020-05-09,San Miguel,Lo Espejo,52
80468,2020-05-09,San Miguel,Lo Prado,170
80469,2020-05-09,San Miguel,Macul,77
80470,2020-05-09,San Miguel,Maipu,96
80471,2020-05-09,San Miguel,Nunoa,291
80472,2020-05-09,San Miguel,Pedro Aguirre Cerda,136
80473,2020-05-09,San Miguel,Penalolen,49
80474,2020-05-09,San Miguel,Providencia,769
80475,2020-05-09,San Miguel,Pudahuel,95
80476,2020-05-09,San Miguel,Puente Alto,128
80477,2020-05-09,San Miguel,Quilicura,104
80478,2020-05-09,San Miguel,Quinta Normal,79
80479,2020-05-09,San Miguel,Recoleta,412
80480,2020-05-09,San Miguel,Renca,15
80481,2020-05-09,San Miguel,San Bernardo,70
80482,2020-05-09,San Miguel,San Joaquin,62
80483,2020-05-09,San Miguel,San Miguel,892
80484,2020-05-09,San Miguel,San Ramon,78
80485,2020-05-09,San Miguel,Santiago,1728
80486,2020-05-09,San Miguel,Vitacura,10
80487,2020-05-09,San Ramon,Cerrillos,13
80488,2020-05-09,San Ramon,Cerro Navia,3
80489,2020-05-09,San Ramon,Conchali,26
80490,2020-05-09,San Ramon,El Bosque,6
80491,2020-05-09,San Ramon,Estacion Central,63
80492,2020-05-09,San Ramon,Huechuraba,6
80493,2020-05-09,San Ramon,Independencia,47
80494,2020-05-09,San Ramon,La Cisterna,343
80495,2020-05-09,San Ramon,La Florida,300
80496,2020-05-09,San Ramon,La Granja,83
80497,2020-05-09,San Ramon,La Pintana,14
80498,2020-05-09,San Ramon,La Reina,56
80499,2020-05-09,San Ramon,Las Condes,178
80500,2020-05-09,San Ramon,Lo Barnechea,2
80501,2020-05-09,San Ramon,Lo Prado,37
80502,2020-05-09,San Ramon,Macul,25
80503,2020-05-09,San Ramon,Maipu,12
80504,2020-05-09,San Ramon,Nunoa,100
80505,2020-05-09,San Ramon,Pedro Aguirre Cerda,13
80506,2020-05-09,San Ramon,Penalolen,95
80507,2020-05-09,San Ramon,Providencia,305
80508,2020-05-09,San Ramon,Pudahuel,17
80509,2020-05-09,San Ramon,Puente Alto,106
80510,2020-05-09,San Ramon,Quilicura,30
80511,2020-05-09,San Ramon,Quinta Normal,17
80512,2020-05-09,San Ramon,Recoleta,82
80513,2020-05-09,San Ramon,Renca,2
80514,2020-05-09,San Ramon,San Bernardo,5
80515,2020-05-09,San Ramon,San Joaquin,25
80516,2020-05-09,San Ramon,San Miguel,119
80517,2020-05-09,San Ramon,San Ramon,248
80518,2020-05-09,San Ramon,Santiago,313
80519,2020-05-09,San Ramon,Vitacura,4
80520,2020-05-09,Santiago,Cerrillos,462
80521,2020-05-09,Santiago,Cerro Navia,485
80522,2020-05-09,Santiago,Conchali,853
80523,2020-05-09,Santiago,El Bosque,150
80524,2020-05-09,Santiago,Estacion Central,3120
80525,2020-05-09,Santiago,Huechuraba,52
80526,2020-05-09,Santiago,Independencia,1527
80527,2020-05-09,Santiago,La Cisterna,1575
80528,2020-05-09,Santiago,La Florida,1141
80529,2020-05-09,Santiago,La Granja,50
80530,2020-05-09,Santiago,La Pintana,27
80531,2020-05-09,Santiago,La Reina,795
80532,2020-05-09,Santiago,Las Condes,3263
80533,2020-05-09,Santiago,Lo Barnechea,112
80534,2020-05-09,Santiago,Lo Espejo,214
80535,2020-05-09,Santiago,Lo Prado,2096
80536,2020-05-09,Santiago,Macul,322
80537,2020-05-09,Santiago,Maipu,1009
80538,2020-05-09,Santiago,Nunoa,3150
80539,2020-05-09,Santiago,Pedro Aguirre Cerda,610
80540,2020-05-09,Santiago,Penalolen,648
80541,2020-05-09,Santiago,Providencia,5714
